span	size	face	marker	line	page
0034-1	10.0	1	-1	4547	267
Emergency Procedures During Collision - Continued	10.0	1	-1	4548	268
General Information	10.0	1	-1	4549	268
Collision is the violent striking of a boat to another boat or object, generally sustaining damage to hull, equipment	10.0	0	-1	4550	268
and injury or death to personnel.	10.0	0	-1	4551	268
1.	10.0	0	2	4552	268
Check the condition of crew.	10.0	0	-1	4552	268
2.	10.0	0	2	4553	268
Check for damage to boat.	10.0	0	-1	4553	268
3.	10.0	0	2	4554	268
Monitor VHF channel 16, press microphone button and broadcast emergency assistance needed.	10.0	0	-1	4554	268
4.	10.0	0	2	4555	268
Prepare to assist the other vessel unless crew or boat are in danger.	10.0	0	-1	4555	268
5.	10.0	0	2	4556	268
Perform emergency dewatering procedures (WP 0031).	10.0	0	-1	4557	268
6.	10.0	0	2	4558	268
If there is an immediate danger to life, lift cover (Figure 1, Item 1) on command microphone and hold down	10.0	0	-1	4558	268
“DISTRESS BUTTON” for three seconds to transmit a distress call.	10.0	0	-1	4559	268
<img0249>	-1.0	-1	-1	4560	268
Figure 1.	10.0	0	-1	4561	268
Command Microphone Distress Button.	10.0	0	-1	4561	268
END OF WORK PACKAGE	10.0	1	-1	4562	268
TM 5-1940-328-10	10.0	1	-1	4563	268
0034	10.0	1	-1	4563	268
0034-2	10.0	1	-1	4564	268
OPERATOR INSTRUCTIONS	10.0	1	-1	4565	269
OPERATION UNDER UNUSUAL CONDITIONS RUNNING AGROUND	10.0	1	-1	4566	269
INITIAL SETUP:	10.0	1	-1	4567	269
Personnel Required	10.0	1	-1	4568	269
Diver 12D	10.0	0	-1	4569	269
References	10.0	1	-1	4570	269
WP 0021	10.0	0	-1	4571	269
Equipment Condition	10.0	1	-1	4572	269
Boat Underway (WP 0010)	10.0	0	-1	4573	269
Emergency Procedures During Running Aground	10.0	1	-1	4574	269
WARNING	12.0	1	-1	4575	269
Operating in shallow waters can present a number of hazards.	10.0	0	-1	4576	269
Sand bars in narrow inlets	10.0	0	-1	4576	269
are constantly shifting.	10.0	0	-1	4577	269
Sand bars can be indicated by waves as they form into breakers	10.0	0	-1	4577	269
when passing over sand bars.	10.0	0	-1	4578	269
In coastal areas, tides can change water levels by as much	10.0	0	-1	4578	269
as 30 ft (9.1 m). Check with local marinas or Coast Guard stations for tide tables and	10.0	0	-1	4579	269
current charts.	10.0	0	-1	4580	269
Failure to comply may result in injury or death to personnel.	10.0	0	-1	4580	269
WARNING	12.0	1	-1	4581	269
Ensure personnel wear PFDs at all times during operation of boat in water.	10.0	0	-1	4582	269
Failure to	10.0	0	-1	4582	269
comply may result in injury or death to personnel.	10.0	0	-1	4583	269
CAUTION	12.0	1	-1	4584	269
If tilting engines up while operating, ensure water intake screens remain below water	10.0	0	-1	4585	269
surface and cooling water is discharging from engine water pump indicator.	10.0	0	-1	4586	269
Failure to	10.0	0	-1	4586	269
comply may result in damage to equipment.	10.0	0	-1	4587	269
TM 5-1940-328-10	10.0	1	-1	4588	269
0035	10.0	1	-1	4588	269
0035-1	10.0	1	-1	4589	269
Emergency Procedures During Running Aground - Continued	10.0	1	-1	4590	270
Running aground may immobilize the boat.	10.0	0	-1	4591	270
This generally occurs in shallow water preventing the boat from	10.0	0	-1	4591	270
floating.	10.0	0	-1	4592	270
1.	10.0	0	2	4593	270
Check the condition of crew.	10.0	0	-1	4593	270
2.	10.0	0	2	4594	270
Check for damage to boat.	10.0	0	-1	4594	270
3.	10.0	0	2	4595	270
Monitor VHF channel 16 , press microphone button and broadcast emergency assistance needed.	10.0	0	-1	4595	270
NOTE	12.0	1	-1	4596	270
•	10.0	1	1	4597	270
If engine(s) vibrate excessively after striking an underwater obstruction, it may	10.0	0	-1	4597	270
indicate a damaged propeller.	10.0	0	-1	4598	270
If vibration is noticeable, return to port slowly or stop	10.0	0	-1	4598	270
engine(s).	10.0	0	-1	4599	270
•	10.0	1	1	4600	270
While aground, it may be possible to rock the boat by shifting weight of passengers	10.0	0	-1	4600	270
and gear and slightly tilting up engine(s) while reversing.	10.0	0	-1	4601	270
4.	10.0	0	2	4602	270
Observe engine monitor for engine overheat warnings (WP 0021).	10.0	0	-1	4603	270
5.	10.0	0	2	4604	270
If there is an immediate danger to life, lift cover (Figure 1, Item 1) on command microphone and hold down	10.0	0	-1	4604	270
“DISTRESS BUTTON” for three seconds to transmit a distress call.	10.0	0	-1	4605	270
<img0250>	-1.0	-1	-1	4606	270
Figure 1.	10.0	0	-1	4607	270
Command Microphone Distress Button.	10.0	0	-1	4607	270
END OF WORK PACKAGE	10.0	1	-1	4608	270
TM 5-1940-328-10	10.0	1	-1	4609	270
0035	10.0	1	-1	4609	270
0035-2	10.0	1	-1	4610	270
OPERATOR INSTRUCTIONS	10.0	1	-1	4611	271
OPERATION UNDER UNUSUAL CONDITIONS LOSS OF STEERING CONTROL	10.0	1	-1	4612	271
INITIAL SETUP:	10.0	1	-1	4613	271
Personnel Required	10.0	1	-1	4614	271
Diver 12D	10.0	0	-1	4615	271
References	10.0	1	-1	4616	271
WP 0010	10.0	0	-1	4617	271
WP 0019	10.0	0	-1	4618	271
References (cont.)	10.0	1	-1	4619	271
WP 0022	10.0	0	-1	4620	271
WP 0025	10.0	0	-1	4621	271
Equipment Condition	10.0	1	-1	4622	271
Boat Underway (WP 0010)	10.0	0	-1	4623	271
Partial Loss of Steering Control	10.0	1	-1	4624	271
Dynamic power steering (DPS) may fail, causing resistance when changing steering directions, but will not cause	10.0	0	-1	4625	271
total loss of steering control.	10.0	0	-1	4626	271
During this instance it is still possible to safely operate the boat at reduced speed	10.0	0	-1	4626	271
back to dock.	10.0	0	-1	4627	271
If partial loss of steering control occurs, safely decrease throttle and make way back to shore (WP 0010).	10.0	0	-1	4628	271
Complete Loss Of Steering Control	10.0	1	-1	4629	271
WARNING	12.0	1	-1	4630	271
Complete loss of steering control is a dangerous situation, alert crew and take immediate	10.0	0	-1	4631	271
action to prevent collision, capsizing, or ejection of crew.	10.0	0	-1	4632	271
Failure to comply may result in	10.0	0	-1	4632	271
injury and or death to personnel.	10.0	0	-1	4633	271
WARNING	12.0	1	-1	4634	271
Ensure all personnel in the vicinity and operating the outboard engine wear personal	10.0	0	-1	4635	271
protective equipment such as hearing protection when engine is being operated a to	10.0	0	-1	4636	271
prevent against potential noise hazards.	10.0	0	-1	4637	271
Failure to comply may result in injury to personnel.	10.0	0	-1	4637	271
WARNING	12.0	1	-1	4638	271
Always use the emergency stop lanyard when operating the engines to prevent runaway	10.0	0	-1	4639	271
boat.	10.0	0	-1	4640	271
Keep emergency stop lanyard free from obstructions and entanglements.	10.0	0	-1	4640	271
Failure to	10.0	0	-1	4640	271
comply may result in damage to equipment or injury to personnel.	10.0	0	-1	4641	271
WARNING	12.0	1	-1	4642	271
Ensure personnel wear PFDs at all times during operation of boat in water.	10.0	0	-1	4643	271
Failure to	10.0	0	-1	4643	271
comply may result in injury or death to personnel.	10.0	0	-1	4644	271
1.	10.0	0	2	4645	271
Safely reduce throttle until engine reaches idle speed (WP 0010).	10.0	0	-1	4645	271
2.	10.0	0	2	4646	271
Shut down engines (WP 0025).	10.0	0	-1	4647	271
3.	10.0	0	2	4648	271
Anchor boat (WP 0022).	10.0	0	-1	4649	271
4.	10.0	0	2	4650	271
Radio for assistance (WP 0019).	10.0	0	-1	4650	271
END OF WORK PACKAGE	10.0	1	-1	4651	271
TM 5-1940-328-10	10.0	1	-1	4652	271
0036	10.0	1	-1	4652	271
0036-1/blank	10.0	1	-1	4653	271
OPERATOR INSTRUCTIONS	10.0	1	-1	4654	273
OPERATION UNDER UNUSUAL CONDITIONS MAN OVERBOARD	10.0	1	-1	4655	273
INITIAL SETUP:	10.0	1	-1	4656	273
Tools and Special Tools	10.0	1	-1	4657	273
Ring Buoy, Lifesaving (WP 0062, Table 2, Item	10.0	0	-1	4658	273
28)	10.0	0	2	4659	273
Life, Marker Distress (WP 0062, Table 2, Item 20)	10.0	0	-1	4660	273
Hook, Boat (WP 0062, Table 2, Item 15)	10.0	0	-1	4661	273
Personnel Required	10.0	1	-1	4662	273
Diver 12D	10.0	0	-1	4663	273
Assistant	10.0	0	-1	4664	273
Equipment Condition	10.0	1	-1	4665	273
Boat underway (WP 0010)	10.0	0	-1	4666	273
Emergency Procedures During Man Overboard	10.0	1	-1	4667	273
WARNING	12.0	1	-1	4668	273
•	10.0	1	1	4669	273
Underwater dangers, hypothermia, and drowning should all be considered.	10.0	0	-1	4669	273
•	10.0	1	1	4670	273
Avoid entanglement with boat mooring lines and propellers.	10.0	0	-1	4670	273
•	10.0	1	1	4671	273
Failure to comply may result in injury and or death to personnel.	10.0	0	-1	4671	273
WARNING	12.0	1	-1	4672	273
Always use the emergency stop lanyard when operating the engines to prevent runaway	10.0	0	-1	4673	273
boat.	10.0	0	-1	4674	273
Keep emergency stop lanyard free from obstructions and entanglements.	10.0	0	-1	4674	273
Failure to	10.0	0	-1	4674	273
comply may result in damage to equipment or injury to personnel.	10.0	0	-1	4675	273
WARNING	12.0	1	-1	4676	273
Ensure personnel wear PFDs at all times during operation of boat in water.	10.0	0	-1	4677	273
Failure to	10.0	0	-1	4677	273
comply may result in injury or death to personnel.	10.0	0	-1	4678	273
TM 5-1940-328-10	10.0	1	-1	4679	273
0037	10.0	1	-1	4679	273
0037-1	10.0	1	-1	4680	273
Emergency Procedures During Man Overboard - Continued	10.0	1	-1	4681	274
1.	10.0	0	2	4682	274
Shout “MAN OVERBOARD”.	10.0	0	-1	4682	274
2.	10.0	0	2	4683	274
Direct assistant(s) to keep lookout and point at person in water.	10.0	0	-1	4683	274
3.	10.0	0	2	4684	274
Throw life ring and buoy light toward person in water.	10.0	0	-1	4684	274
NOTE	12.0	1	-1	4685	274
•	10.0	1	1	4686	274
“MOB” information is latitude, longitude, distance to MOB, estimated time of arrival	10.0	0	-1	4686	274
to MOB, and water depth on PLOTTER and RADAR.	10.0	0	-1	4687	274
A yellow line connects MOB	10.0	0	-1	4687	274
marker and current boat location.	10.0	0	-1	4688	274
•	10.0	1	1	4689	274
“MOB” message flashes in status bar and alarm sounds, indicates “MOB”	10.0	0	-1	4689	274
activated.	10.0	0	-1	4690	274
TM 5-1940-328-10	10.0	1	-1	4691	274
0037	10.0	1	-1	4691	274
0037-2	10.0	1	-1	4692	274
Emergency Procedures During Man Overboard - Continued	10.0	1	-1	4693	275
4.	10.0	0	2	4694	275
Using multifunction display, tap “MOB” icon (Figure 1, Item 1) on the functions list menu.	10.0	0	-1	4694	275
<img0251>	-1.0	-1	-1	4695	275
Figure 1.	10.0	0	-1	4696	275
MOB Function.	10.0	0	-1	4696	275
5.	10.0	0	2	4697	275
Maneuver boat to recover person and use boat hook as extension to assist recovery of person in water.	10.0	0	-1	4697	275
6.	10.0	0	2	4698	275
Monitor VHF channel 16.	10.0	0	-1	4698	275
If unable to locate or recover person overboard, press microphone button and	10.0	0	-1	4698	275
broadcast emergency assistance needed.	10.0	0	-1	4699	275
7.	10.0	0	2	4700	275
If there is an immediate danger to life, lift cover (Figure 2, Item 1) on command microphone and hold down	10.0	0	-1	4700	275
“DISTRESS BUTTON” for three seconds to transmit a distress call.	10.0	0	-1	4701	275
<img0252>	-1.0	-1	-1	4702	275
Figure 2.	10.0	0	-1	4703	275
Command Microphone Distress Button.	10.0	0	-1	4703	275
END OF WORK PACKAGE	10.0	1	-1	4704	275
TM 5-1940-328-10	10.0	1	-1	4705	275
0037	10.0	1	-1	4705	275
0037-3/blank	10.0	1	-1	4706	275
OPERATOR INSTRUCTIONS	10.0	1	-1	4707	277
OPERATION UNDER UNUSUAL CONDITIONS UNUSUAL ENVIRONMENTS OR WEATHER	10.0	1	-1	4708	277
INITIAL SETUP:	10.0	1	-1	4709	277
Personnel Required	10.0	1	-1	4710	277
Diver 12D	10.0	0	-1	4711	277
Assistant	10.0	0	-1	4712	277
References	10.0	1	-1	4713	277
WP 0004	10.0	0	-1	4714	277
References (cont.)	10.0	1	-1	4715	277
WP 0011	10.0	0	-1	4716	277
WP 0015	10.0	0	-1	4717	277
WP 0019	10.0	0	-1	4718	277
WP 0028	10.0	0	-1	4719	277
WP 0033	10.0	0	-1	4720	277
WARNING	12.0	1	-1	4721	277
Ensure cold weather gear is worn during operation.	10.0	0	-1	4722	277
Prolonged exposure to rain, wind, and	10.0	0	-1	4722	277
open water can quickly reduce core body temperature and lead to hypothermia.	10.0	0	-1	4723	277
Recover	10.0	0	-1	4723	277
personnel from the water as soon as possible.	10.0	0	-1	4724	277
Provide protection from the elements to	10.0	0	-1	4724	277
personnel who have been in the water.	10.0	0	-1	4725	277
Failure to comply may result in injury or death to	10.0	0	-1	4725	277
personnel.	10.0	0	-1	4726	277
WARNING	12.0	1	-1	4727	277
Ensure proper safety measures are taken during extremely hot and humid weather.	10.0	0	-1	4728	277
Seek	10.0	0	-1	4728	277
medical attention immediately if any of the following occur: weakness, dizziness, trouble	10.0	0	-1	4729	277
breathing, painful muscle cramps, rapid pulse, pale skin, weak pulse.	10.0	0	-1	4730	277
Reference TB-MED	10.0	0	-1	4730	277
507 for proper work, rest, and water consumption cycle during extreme heat.	10.0	0	-1	4731	277
Failure to	10.0	0	-1	4731	277
follow this warning may cause injury or death to personnel.	10.0	0	-1	4732	277
WARNING	12.0	1	-1	4733	277
Ensure personnel wear PFDs at all times during operation of boat in water.	10.0	0	-1	4734	277
Failure to	10.0	0	-1	4734	277
comply may result in injury or death to personnel.	10.0	0	-1	4735	277
WARNING	12.0	1	-1	4736	277
Always use the emergency stop lanyard when operating the engines to prevent runaway	10.0	0	-1	4737	277
boat.	10.0	0	-1	4738	277
Keep emergency stop lanyard free from obstructions and entanglements.	10.0	0	-1	4738	277
Failure to	10.0	0	-1	4738	277
comply may result in damage to equipment or injury to personnel.	10.0	0	-1	4739	277
TM 5-1940-328-10	10.0	1	-1	4740	277
0038	10.0	1	-1	4740	277
0038-1	10.0	1	-1	4741	277
General Information	10.0	1	-1	4742	278
The boat and engines are capable of operating in ambient air temperatures of 20° F-120° F.	10.0	0	-1	4743	278
The boat and	10.0	0	-1	4743	278
engines are capable of operating in water temperatures of 28° F-100° F.	10.0	0	-1	4744	278
Cold Weather Operation	10.0	1	-1	4745	278
1.	10.0	0	2	4746	278
Install cabin enclosure assembly (WP 0028).	10.0	0	-1	4746	278
2.	10.0	0	2	4747	278
Allow five additional minutes for engines to warm up before applying higher throttle settings.	10.0	0	-1	4747	278
3.	10.0	0	2	4748	278
Limit mission times to reduce exposure of personnel to the elements.	10.0	0	-1	4748	278
4.	10.0	0	2	4749	278
Reduce speed and be on the lookout for any ice in the water.	10.0	0	-1	4749	278
5.	10.0	0	2	4750	278
Be aware of any icing or buildup of frozen material on the boat.	10.0	0	-1	4750	278
If material accumulates, remove it.	10.0	0	-1	4750	278
High Seas Operation	10.0	1	-1	4751	278
1.	10.0	0	2	4752	278
Ensure all hatches and doors are closed and all equipment is secure.	10.0	0	-1	4753	278
2.	10.0	0	2	4754	278
Monitor NOAA weather channel on command microphone (WP 0019).	10.0	0	-1	4754	278
3.	10.0	0	2	4755	278
During operation, reduce speeds to prevent risk of capsizing (WP 0033).	10.0	0	-1	4755	278
Night Operation	10.0	1	-1	4756	278
1.	10.0	0	2	4757	278
Reduce speeds to compensate for reduced visibility.	10.0	0	-1	4757	278
2.	10.0	0	2	4758	278
Using spotlight, position assistant in bow of boat as a lookout (WP 0011).	10.0	0	-1	4758	278
3.	10.0	0	2	4759	278
Navigate using a plotter (WP 0015).	10.0	0	-1	4759	278
Fog Operation	10.0	1	-1	4760	278
1.	10.0	0	2	4761	278
Reduce speeds to compensate for reduced visibility.	10.0	0	-1	4762	278
2.	10.0	0	2	4763	278
Using spotlight, position assistant in bow of boat as a lookout (WP 0011).	10.0	0	-1	4763	278
3.	10.0	0	2	4764	278
Mark boat position on plotter intermittently (WP 0015).	10.0	0	-1	4764	278
4.	10.0	0	2	4765	278
Sound navigation horn intermittently by toggling operating switch to alert other ships (WP 0004).	10.0	0	-1	4765	278
5.	10.0	0	2	4766	278
Listen for other fog signals.	10.0	0	-1	4766	278
END OF WORK PACKAGE	10.0	1	-1	4767	278
TM 5-1940-328-10	10.0	1	-1	4768	278
0038	10.0	1	-1	4768	278
0038-2	10.0	1	-1	4769	278
OPERATOR INSTRUCTIONS	10.0	1	-1	4770	279
DECALS AND INSTRUCTION PLATES	10.0	1	-1	4771	279
Introduction	10.0	1	-1	4772	279
This work package identifies and describes decals used on the Rigid Inflatable Boat (RIB).	10.0	0	-1	4773	279
Decal Guide	10.0	1	-1	4774	279
<img0253>	-1.0	-1	-1	4775	279
Figure 1.	10.0	0	-1	4776	279
Anchor Storage Decal.	10.0	0	-1	4776	279
<img0254>	-1.0	-1	-1	4777	279
Figure 2.	10.0	0	-1	4778	279
Bollard Strength Decal.	10.0	0	-1	4778	279
<img0255>	-1.0	-1	-1	4779	279
Figure 3.	10.0	0	-1	4780	279
Fuel Load Caution Decal.	10.0	0	-1	4780	279
TM 5-1940-328-10	10.0	1	-1	4781	279
0039	10.0	1	-1	4781	279
0039-1	10.0	1	-1	4782	279
Decal Guide - Continued	10.0	1	-1	4783	280
<img0256>	-1.0	-1	-1	4784	280
Figure 4.	10.0	0	-1	4785	280
Danger Carbon Monoxide Decal.	10.0	0	-1	4785	280
<img0257>	-1.0	-1	-1	4786	280
Figure 5.	10.0	0	-1	4787	280
Discharge of Oil Prohibited Decal.	10.0	0	-1	4787	280
<img0258>	-1.0	-1	-1	4788	280
Figure 6.	10.0	0	-1	4789	280
Fire Extinguisher Decal.	10.0	0	-1	4789	280
TM 5-1940-328-10	10.0	1	-1	4790	280
0039	10.0	1	-1	4790	280
0039-2	10.0	1	-1	4791	280
Decal Guide - Continued	10.0	1	-1	4792	281
<img0259>	-1.0	-1	-1	4793	281
Figure 7.	10.0	0	-1	4794	281
Fuel Equivalent Decal.	10.0	0	-1	4794	281
<img0260>	-1.0	-1	-1	4795	281
Figure 8.	10.0	0	-1	4796	281
Fuel Fill Decal.	10.0	0	-1	4796	281
<img0261>	-1.0	-1	-1	4797	281
Figure 9.	10.0	0	-1	4798	281
FWD Tow Provision Decal.	10.0	0	-1	4798	281
<img0262>	-1.0	-1	-1	4799	281
Figure 10.	10.0	0	-1	4800	281
Manual Bilge Pump Decal.	10.0	0	-1	4800	281
TM 5-1940-328-10	10.0	1	-1	4801	281
0039	10.0	1	-1	4801	281
0039-3	10.0	1	-1	4802	281
Decal Guide - Continued	10.0	1	-1	4803	282
<img0263>	-1.0	-1	-1	4804	282
Figure 11.	10.0	0	-1	4805	282
Port Fuel Shutoff Decal.	10.0	0	-1	4805	282
<img0264>	-1.0	-1	-1	4806	282
Figure 12.	10.0	0	-1	4807	282
Starboard Fuel Shutoff Decal.	10.0	0	-1	4807	282
<img0265>	-1.0	-1	-1	4808	282
Figure 13.	10.0	0	-1	4809	282
Starter Damage Warning Decal.	10.0	0	-1	4809	282
TM 5-1940-328-10	10.0	1	-1	4810	282
0039	10.0	1	-1	4810	282
0039-4	10.0	1	-1	4811	282
Decal Guide - Continued	10.0	1	-1	4812	283
<img0266>	-1.0	-1	-1	4813	283
Figure 14.	10.0	0	-1	4814	283
Trailer Tie Down Capacity Decal.	10.0	0	-1	4814	283
<img0267>	-1.0	-1	-1	4815	283
Figure 15.	10.0	0	-1	4816	283
System Leak Inspection Warning Decal.	10.0	0	-1	4816	283
<img0268>	-1.0	-1	-1	4817	283
Figure 16.	10.0	0	-1	4818	283
Bilge Compartment Gasoline Vapors Warning Decal.	10.0	0	-1	4818	283
TM 5-1940-328-10	10.0	1	-1	4819	283
0039	10.0	1	-1	4819	283
0039-5	10.0	1	-1	4820	283
Decal Guide - Continued	10.0	1	-1	4821	284
<img0269>	-1.0	-1	-1	4822	284
Figure 17.	10.0	0	-1	4823	284
Snatch Block and Winch Cable Attachment Caution Decal.	10.0	0	-1	4823	284
<img0270>	-1.0	-1	-1	4824	284
Figure 18.	10.0	0	-1	4825	284
Torque Requirements Warning Decal.	10.0	0	-1	4825	284
TM 5-1940-328-10	10.0	1	-1	4826	284
0039	10.0	1	-1	4826	284
0039-6	10.0	1	-1	4827	284
Decal Guide - Continued	10.0	1	-1	4828	285
<img0271>	-1.0	-1	-1	4829	285
Figure 19.	10.0	0	-1	4830	285
Tank Vent Blower Caution Decal.	10.0	0	-1	4830	285
<img0272>	-1.0	-1	-1	4831	285
Figure 20.	10.0	0	-1	4832	285
Check for Fuel Leaks and Fumes Decal.	10.0	0	-1	4832	285
<img0273>	-1.0	-1	-1	4833	285
Figure 21.	10.0	0	-1	4834	285
Spinning Handle Warning Decal.	10.0	0	-1	4834	285
TM 5-1940-328-10	10.0	1	-1	4835	285
0039	10.0	1	-1	4835	285
0039-7	10.0	1	-1	4836	285
Decal Guide - Continued	10.0	1	-1	4837	286
<img0274>	-1.0	-1	-1	4838	286
Figure 22.	10.0	0	-1	4839	286
Manifold Access.	10.0	0	-1	4839	286
<img0275>	-1.0	-1	-1	4840	286
Figure 23.	10.0	0	-1	4841	286
Boat Hook.	10.0	0	-1	4841	286
END OF WORK PACKAGE	10.0	1	-1	4842	286
TM 5-1940-328-10	10.0	1	-1	4843	286
0039	10.0	1	-1	4843	286
0039-8	10.0	1	-1	4844	286
CHAPTER 3	14.0	1	-1	4845	287
OPERATOR TROUBLESHOOTING	14.0	1	-1	4846	287
FOR	14.0	1	-1	4847	287
RIGID INFLATABLE BOAT (RIB)	14.0	1	-1	4848	287
TM 5-1940-328-10	10.0	1	-1	4849	287
OPERATOR TROUBLESHOOTING	10.0	1	-1	4850	289
OPERATOR TROUBLESHOOTING INDEX	10.0	1	-1	4851	289
INTRODUCTION	10.0	1	-1	4852	289
This section contains operator troubleshooting procedures for the Rigid Inflatable Boat (RIB). Each malfunction or	10.0	0	-1	4853	289
problem symptom is addressed, followed by a series of inspections or tests necessary to determine the probable	10.0	0	-1	4854	289
