prefix	c0	content	size	face	marker	line	page	x0	y0	x1	y1	caption	mask	spacing	chunk	group	type	section	subsection	subsubsection	title	section_tag	image_url
	0028-2	0028-2	10.0	1	-1	4236	246	44.51470468558517	93.94927361998896	49.603186713324654	95.35986389776673	0	1	88.0	2118	743	3	3	25	0		32	
	INSTALLATION - Continued	INSTALLATION - Continued	10.0	1	-1	4237	247	5.881705882352941	9.037657458372792	27.392883493859784	10.448247736150568	0	0	-86.3	2118	743	3	3	25	0		32	
3.	With assistant, zip port panel (Figure 3, Item 2) to collar (Figure 3, Item 1).	With assistant, zip port panel (Figure 3, Item 2) to collar (Figure 3, Item 1).	10.0	0	2	4238	247	5.881705882352941	12.004829175544508	63.48760885959201	13.415419453322286	0	0	1.6	2119	743	3	3	25	0		32	
4.			10.0	0	2	4239	247	5.881705882352941	14.214425135140468	7.244176122727737	15.625015412918247	0	0	0.8	2120	743	3	3	25	0		32	
	With assistant, zip port panel (Figure 3, Item 2) to windshield panel (Figure 3, Item 4) and snap port panel to	With assistant, zip port panel (Figure 3, Item 2) to windshield panel (Figure 3, Item 4) and snap port panel to	10.0	0	-1	4240	247	9.999352442523232	14.214417428681346	87.92444485294118	15.625015412918247	0	0	-1.4	2120	743	3	3	25	0		32	
	cabin (Figure 3, Item 3).	cabin (Figure 3, Item 3).	10.0	0	-1	4241	247	9.99935493578942	15.666437630701548	27.34384842776629	17.077027908479327	0	0	0.0	2120	743	3	3	25	0		32	
	<img0233>	<img0233>	-1.0	-1	-1	4242	247	5.881705882352941	18.781565656565657	88.23464705882354	53.38762456720526	0	1	1.7	2120	743	3	3	25	0		32	
	Figure 3.	Figure 3. Port Panel.	10.0	0	-1	4243	247	38.522230353860294	55.21177426733152	55.59221274541718	56.6223645451093	1	0	1.8	2120	743	3	3	25	0		32	data/dod/rib_TM/images/img0233.jpg
	TM 5-1940-328-10	TM 5-1940-328-10 0028	10.0	1	-1	4244	247	40.291511878319035	4.492202912918245	88.23260258055045	5.902793190696023	0	1	-52.1	2120	743	3	3	25	0		32	
	0028-3	0028-3	10.0	1	-1	4245	247	44.51405762676164	93.94927361998896	49.60253965450112	95.35986389776673	0	1	88.0	2120	743	3	3	25	0		32	
	INSTALLATION - Continued	INSTALLATION - Continued	10.0	1	-1	4246	248	5.882352941176471	9.037657458372792	27.393528059417125	10.448247736150568	0	0	-86.3	2120	743	3	3	25	0		32	
5.	With assistant, zip starboard panel (Figure 4, Item 4) to collar (Figure 4, Item 1).	With assistant, zip starboard panel (Figure 4, Item 4) to collar (Figure 4, Item 1).	10.0	0	2	4247	248	5.882352941176471	12.004829175544508	67.57485882129545	13.415419453322286	0	0	1.6	2121	743	3	3	25	0		32	
6.	With assistant, zip starboard panel (Figure 4, Item 4) to windshield panel (Figure 4, Item 2) and snap	With assistant, zip starboard panel (Figure 4, Item 4) to windshield panel (Figure 4, Item 2) and snap	10.0	0	2	4248	248	5.882352941176471	14.214425135140468	82.47408898048151	15.625015412918247	0	0	0.8	2122	743	3	3	25	0		32	
	starboard panel to cabin (Figure 4, Item 3).	starboard panel to cabin (Figure 4, Item 3).	10.0	0	-1	4249	248	9.999997008080577	15.666437630701548	40.97031238032322	17.07703561493845	0	0	0.0	2122	743	3	3	25	0		32	
	<img0234>	<img0234>	-1.0	-1	-1	4250	248	5.882352941176471	18.781565656565657	88.23529411764706	54.145200324781015	0	1	1.7	2122	743	3	3	25	0		32	
	Figure 4.	Figure 4. Starboard Panel.	10.0	0	-1	4251	248	36.434639824761284	55.96935002490728	57.68273048151552	57.37994030268506	1	0	1.8	2122	743	3	3	25	0		32	data/dod/rib_TM/images/img0234.jpg
	TM 5-1940-328-10	TM 5-1940-328-10 0028	10.0	1	-1	4252	248	40.29215644387638	4.492202912918245	88.23324963937398	5.902793190696023	0	1	-52.9	2122	743	3	3	25	0		32	
	0028-4	0028-4	10.0	1	-1	4253	248	44.51470468558517	93.94927361998896	49.603186713324654	95.35986389776673	0	1	88.0	2122	743	3	3	25	0		32	
	INSTALLATION - Continued	INSTALLATION - Continued	10.0	1	-1	4254	249	5.881705882352941	9.037657458372792	27.392883493859784	10.448247736150568	0	0	-86.3	2122	743	3	3	25	0		32	
7.	With assistant, zip rear panel (Figure 5, Item 3) to collar (Figure 5, Item 1).	With assistant, zip rear panel (Figure 5, Item 3) to collar (Figure 5, Item 1).	10.0	0	2	4255	249	5.881705882352941	12.004829175544508	63.57748113255719	13.415419453322286	0	0	1.6	2123	743	3	3	25	0		32	
8.	With assistant, zip rear panel (Figure 5, Item 3) to port side panel (Figure 5, Item 4) and starboard side	With assistant, zip rear panel (Figure 5, Item 3) to port side panel (Figure 5, Item 4) and starboard side	10.0	0	2	4256	249	5.881705882352941	14.214425135140468	83.92440815206291	15.625015412918247	0	0	0.8	2124	743	3	3	25	0		32	
	panel (Figure 5, Item 2).	panel (Figure 5, Item 2).	10.0	0	-1	4257	249	9.999352442523232	15.66644533716067	27.436984386169833	17.07703561493845	0	0	0.0	2124	743	1	3	25	0		32	
	<img0235>	<img0235>	-1.0	-1	-1	4258	249	5.881705882352941	18.781565656565657	88.23464705882354	54.63005220047152	0	1	1.7	2125	744	0	3	25	0		32	
	Figure 5.	Figure 5. Rear Panel.	10.0	0	-1	4259	249	38.250987925411046	56.45420190059778	55.86508576995251	57.86479217837556	1	0	1.8	2126	744	0	3	25	0		32	data/dod/rib_TM/images/img0235.jpg
	TM 5-1940-328-10	TM 5-1940-328-10 0028	10.0	1	-1	4260	249	40.291511878319035	4.492202912918245	88.23260258055045	5.902793190696023	0	1	-53.4	2127	744	0	3	25	0		32	
	0028-5	0028-5	10.0	1	-1	4261	249	44.51405762676164	93.94927361998896	49.60253965450112	95.35986389776673	0	1	88.0	2128	744	0	3	25	0		32	
	REMOVAL	REMOVAL	10.0	1	-1	4262	250	5.882352941176471	9.037657458372792	14.052027035382839	10.448247736150568	0	0	-86.3	2129	744	0	3	25	0		32	
1.	With assistant, unzip rear panel (Figure 6, Item 3) from starboard side panel (Figure 6, Item 2) and unsnap	With assistant, unzip rear panel (Figure 6, Item 3) from starboard side panel (Figure 6, Item 2) and unsnap	10.0	0	2	4263	250	5.882352941176471	12.004829175544508	86.74203710618362	13.415419453322286	0	0	1.6	2130	745	3	3	25	0		32	
	from cabin.	from cabin.	10.0	0	-1	4264	250	10.000000124663309	13.45684937756471	18.081423192242394	14.867439655342489	0	0	0.0	2130	745	3	3	25	0		32	
2.			10.0	0	2	4265	250	5.882352941176471	15.66644533716067	7.2448238048678135	17.07703561493845	0	0	0.8	2131	745	3	3	25	0		32	
	With assistant, unzip rear panel (Figure 6, Item 3) from port side panel (Figure 6, Item 4) and unsnap from	With assistant, unzip rear panel (Figure 6, Item 3) from port side panel (Figure 6, Item 4) and unsnap from	10.0	0	-1	4266	250	10.000000124663309	15.666437630701548	86.37582616868362	17.07703561493845	0	0	-1.4	2131	745	3	3	25	0		32	
	cabin.	cabin.	10.0	0	-1	4267	250	10.00000199461295	17.11845783272175	14.359203662747651	18.529048110499527	0	0	0.0	2131	745	3	3	25	0		32	
3.	With assistant, unzip rear panel (Figure 6, Item 3) from collar (Figure 6, Item 1).	With assistant, unzip rear panel (Figure 6, Item 3) from collar (Figure 6, Item 1).	10.0	0	2	4268	250	5.882354811126111	19.32805379231771	67.30034522760927	20.738644070095486	0	0	0.8	2132	745	3	3	25	0		32	
	<img0236>	<img0236>	-1.0	-1	-1	4269	250	5.882352941176471	22.44318181818182	88.23529411764706	58.29166836208768	0	1	1.7	2132	745	3	3	25	0		32	
	Figure 6.	Figure 6. Rear Panel.	10.0	0	-1	4270	250	38.25163498423458	60.11581806221394	55.865737815308414	61.52640833999172	1	0	1.8	2132	745	3	3	25	0		32	data/dod/rib_TM/images/img0236.jpg
	TM 5-1940-328-10	TM 5-1940-328-10 0028	10.0	1	-1	4271	250	40.29215893714257	4.492202912918245	88.23324963937398	5.902793190696023	0	1	-57.0	2132	745	3	3	25	0		32	
	0028-6	0028-6	10.0	1	-1	4272	250	44.51470468558517	93.94927361998896	49.603186713324654	95.35986389776673	0	1	88.0	2132	745	3	3	25	0		32	
	REMOVAL - Continued	REMOVAL - Continued	10.0	1	-1	4273	251	5.881705882352941	9.037657458372792	23.58242478075214	10.448247736150568	0	0	-86.3	2132	745	3	3	25	0		32	
4.	With assistant, unzip starboard panel (Figure 7, Item 4) from windshield panel (Figure 7, Item 2) and unsnap	With assistant, unzip starboard panel (Figure 7, Item 4) from windshield panel (Figure 7, Item 2) and unsnap	10.0	0	2	4274	251	5.881705882352941	12.004829175544508	88.01428222017975	13.415419453322286	0	0	1.6	2133	745	3	3	25	0		32	
	starboard panel from cabin (Figure 7, Item 3).	starboard panel from cabin (Figure 7, Item 3).	10.0	0	-1	4275	251	9.999352442523232	13.45684937756471	42.874884704988766	14.867439655342489	0	0	0.0	2133	745	3	3	25	0		32	
5.	With assistant, unzip starboard panel (Figure 7, Item 4) from collar (Figure 7, Item 1).	With assistant, unzip starboard panel (Figure 7, Item 4) from collar (Figure 7, Item 1).	10.0	0	2	4276	251	5.881705882352941	15.66644533716067	71.29642879870048	17.07703561493845	0	0	0.8	2134	745	3	3	25	0		32	
	<img0237>	<img0237>	-1.0	-1	-1	4277	251	5.881705882352941	18.781565656565657	88.23464705882354	54.145200324781015	0	1	1.7	2134	745	3	3	25	0		32	
	Figure 7.	Figure 7. Starboard Panel.	10.0	0	-1	4278	251	36.43399525920394	55.96935002490728	57.68207843615962	57.37994030268506	1	0	1.8	2134	745	3	3	25	0		32	data/dod/rib_TM/images/img0237.jpg
	TM 5-1940-328-10	TM 5-1940-328-10 0028	10.0	1	-1	4279	251	40.291511878319035	4.492202912918245	88.23260258055045	5.902793190696023	0	1	-52.9	2134	745	3	3	25	0		32	
	0028-7	0028-7	10.0	1	-1	4280	251	44.51405762676164	93.94927361998896	49.60253965450112	95.35986389776673	0	1	88.0	2134	745	3	3	25	0		32	
	REMOVAL - Continued	REMOVAL - Continued	10.0	1	-1	4281	252	5.882352941176471	9.037657458372792	23.583071839575673	10.448247736150568	0	0	-86.3	2134	745	3	3	25	0		32	
6.	With assistant, unzip port panel (Figure 8, Item 2) from windshield panel (Figure 8, Item 4) and unsnap port	With assistant, unzip port panel (Figure 8, Item 2) from windshield panel (Figure 8, Item 4) and unsnap port	10.0	0	2	4282	252	5.882352941176471	12.004829175544508	87.19577165990094	13.415419453322286	0	0	1.6	2135	745	3	3	25	0		32	
	panel from cabin (Figure 8, Item 3).	panel from cabin (Figure 8, Item 3).	10.0	0	-1	4283	252	10.000000124663309	13.45684937756471	35.51932690190334	14.867439655342489	0	0	0.0	2135	745	3	3	25	0		32	
7.	With assistant, unzip port panel (Figure 8, Item 2) from collar (Figure 8, Item 1).	With assistant, unzip port panel (Figure 8, Item 2) from collar (Figure 8, Item 1).	10.0	0	2	4284	252	5.882352941176471	15.66644533716067	67.21048292770884	17.07703561493845	0	0	0.8	2136	745	3	3	25	0		32	
	<img0238>	<img0238>	-1.0	-1	-1	4285	252	5.882352941176471	18.781565656565657	88.23529411764706	53.38762456720526	0	1	1.7	2136	745	3	3	25	0		32	
	Figure 8.	Figure 8. Port Panel	10.0	0	-1	4286	252	38.74999900269353	55.21177426733152	55.36628673279208	56.6223645451093	1	0	1.8	2136	745	3	3	25	0		32	data/dod/rib_TM/images/img0238.jpg
	TM 5-1940-328-10	TM 5-1940-328-10 0028	10.0	1	-1	4287	252	40.29215644387638	4.492202912918245	88.23324963937398	5.902793190696023	0	1	-52.1	2136	745	3	3	25	0		32	
	0028-8	0028-8	10.0	1	-1	4288	252	44.51470468558517	93.94927361998896	49.603186713324654	95.35986389776673	0	1	88.0	2136	745	3	3	25	0		32	
	REMOVAL - Continued	REMOVAL - Continued	10.0	1	-1	4289	253	5.881705882352941	9.037657458372792	23.58242478075214	10.448247736150568	0	0	-86.3	2136	745	3	3	25	0		32	
8.	With assistant, unzip windshield panel (Figure 9, Item 2) from collar (Figure 9, Item 1), then unsnap panel	With assistant, unzip windshield panel (Figure 9, Item 2) from collar (Figure 9, Item 1), then unsnap panel	10.0	0	2	4290	253	5.881705882352941	12.004829175544508	85.92279091988358	13.415419453322286	0	0	1.6	2137	745	3	3	25	0		32	
	from front of cabin (Figure 9, Item 3).	from front of cabin (Figure 9, Item 3).	10.0	0	-1	4291	253	9.999352442523232	13.45684937756471	36.60691324231515	14.867439655342489	0	0	0.0	2137	745	3	3	25	0		32	
	<img0239>	<img0239>	-1.0	-1	-1	4292	253	5.881705882352941	16.5719696969697	88.23464705882354	52.93560606060606	0	1	1.7	2137	745	3	3	25	0		32	
	Figure 9.	Figure 9. Windshield Panel.	10.0	0	-1	4293	253	36.025498527177795	54.759755760732325	58.08894457209967	56.170346038510104	1	0	1.8	2137	745	3	3	25	0		32	data/dod/rib_TM/images/img0239.jpg
	TM 5-1940-328-10	TM 5-1940-328-10 0028	10.0	1	-1	4294	253	40.291511878319035	4.492202912918245	88.23260258055045	5.902793190696023	0	1	-51.7	2137	745	3	3	25	0		32	
	0028-9	0028-9	10.0	1	-1	4295	253	44.51405762676164	93.94927361998896	49.60253965450112	95.35986389776673	0	1	88.0	2137	745	3	3	25	0		32	
	REMOVAL - Continued	REMOVAL - Continued	10.0	1	-1	4296	254	5.882352941176471	9.037657458372792	23.583071839575673	10.448247736150568	0	0	-86.3	2137	745	3	3	25	0		32	
	CAUTION	CAUTION	12.0	1	-1	4297	254	42.593134462443835	11.848950626874212	51.52483672098397	13.541658960207545	0	0	1.4	2137	745	3	3	25	0		32	
	Carefully roll panels as to not form creases in the windows.	Carefully roll panels as to not form creases in the windows. Failure to comply may result in	10.0	0	-1	4298	254	14.117643568250868	14.214425135140468	79.31721506555095	15.625015412918247	0	0	0.7	2137	745	3	3	25	0		32	
	damage to equipment.	damage to equipment.	10.0	0	-1	4299	254	14.117643568250868	15.66644533716067	30.37553425707848	17.07703561493845	0	0	0.0	2137	745	3	3	25	0		32	
9.	Place panels into bag (Figure 10, Item 1) and securely stow.	Place panels into bag (Figure 10, Item 1) and securely stow.	10.0	0	2	4300	254	5.882349201277191	17.87604129675663	53.502979153901144	19.286631574534407	0	0	0.8	2138	745	3	3	25	0		32	
	<img0240>	<img0240>	-1.0	-1	-1	4301	254	5.882352941176471	20.991161616161616	88.23529411764706	44.869948878432766	0	1	1.7	2139	746	0	3	25	0		32	
	Figure 10.	Figure 10. Cabin Enclosure Storage Bag.	10.0	0	-1	4302	254	31.57516429626864	46.69409857855903	62.54057042738971	48.10468885633681	1	0	1.8	2140	746	0	3	25	0		32	data/dod/rib_TM/images/img0240.jpg
	END OF WORK PACKAGE	END OF WORK PACKAGE	10.0	1	-1	4303	254	5.882352941176471	51.93399756845802	26.307177076152726	53.3445878462358	0	0	3.8	2141	746	0	3	25	0		32	
	TM 5-1940-328-10	TM 5-1940-328-10 0028	10.0	1	-1	4304	254	40.29215644387638	4.492202912918245	88.23324963937398	5.902793190696023	0	1	-48.9	2142	746	0	3	25	0		32	
	0028-10	0028-10	10.0	1	-1	4305	254	41.69934590657552	93.94927361998896	47.69469117806628	95.35986389776673	0	0	88.0	2143	746	0	3	25	0		32	
	OPERATOR INSTRUCTIONS	OPERATOR INSTRUCTIONS	10.0	1	-1	4306	255	36.07451614040799	9.037657458372792	58.043457423789825	10.448247736150568	0	0	-86.3	2144	747	1	3	25	0		32	
	OPERATING UNDER USUAL CONDITIONS PREPARATION FOR LONG TERM STORAGE	OPERATING UNDER USUAL CONDITIONS PREPARATION FOR LONG TERM STORAGE	10.0	1	-1	4307	255	13.152947712418301	10.489677660392994	80.96665644786562	11.90026793817077	0	0	0.0	2144	747	1	3	26	0	OPERATING UNDER USUAL CONDITIONS PREPARATION FOR LONG TERM STORAGE	33	
	INITIAL SETUP:	INITIAL SETUP:	10.0	1	-1	4308	255	5.881705882352941	16.581849377564712	18.0467505297692	17.992439655342487	0	0	4.7	2145	748	0	3	26	0		33	
	Materials/Parts	Materials/Parts	10.0	1	-1	4309	255	5.881705882352941	19.17023321594855	17.50613562251072	20.580823493726328	0	0	1.2	2146	749	1	3	26	0		33	
	Inhibitor, Corrosion, Petroleum Fuel (WP 0063,	Inhibitor, Corrosion, Petroleum Fuel (WP 0063,	10.0	0	-1	4310	255	8.822882352941177	20.62225341796875	42.78828858379289	22.03284369574653	0	0	0.0	2146	749	1	3	26	0		33	
	Table 1, Item 4)	Table 1, Item 4)	10.0	0	-1	4311	255	8.822882352941177	22.074273619988954	20.265702584060968	23.484863897766733	2	0	0.0	2146	749	1	3	26	0		33	
	Personnel Required	Personnel Required	10.0	1	-1	4312	255	5.881705882352941	25.79902109473643	21.31771630540237	27.209611372514207	0	0	2.3	2147	749	1	3	26	0		33	
	Diver 12D	Diver 12D	10.0	0	-1	4313	255	8.822882352941177	27.25104129675663	16.08622800899331	28.661631574534407	0	0	0.0	2147	749	1	3	26	0		33	
	References	References	10.0	1	-1	4314	255	5.881705882352941	30.975788771504106	14.690776843501071	32.386379049281885	0	0	2.3	2148	749	1	3	26	0		33	
	WP 0005	WP 0005	10.0	0	-1	4315	255	8.822882352941177	32.42780897352431	15.543718219432956	33.838399251302086	0	0	0.0	2148	749	1	3	26	0		33	
	References (cont.)	References (cont.)	10.0	1	-1	4316	255	49.11700099730647	19.17023321594855	63.37353694501889	20.580823493726328	0	0	-14.7	2149	749	1	3	26	0		33	
	WP 0021	WP 0021	10.0	0	-1	4317	255	52.05817746789471	20.62225341796875	58.77901582765268	22.03284369574653	0	0	0.0	2149	749	1	3	26	0		33	
	WP 0028	WP 0028	10.0	0	-1	4318	255	52.05817746789471	22.074273619988954	58.77901582765268	23.484863897766733	0	0	0.0	2149	749	1	3	26	0		33	
	WP 0055	WP 0055	10.0	0	-1	4319	255	52.05817746789471	23.526293822009155	58.77901582765268	24.936884099786933	0	0	0.0	2149	749	1	3	26	0		33	
	Equipment Condition	Equipment Condition	10.0	1	-1	4320	255	49.11700099730647	27.25104129675663	65.6379611880234	28.661631574534407	0	0	2.3	2150	749	1	3	26	0		33	
	Boat Trailered (WP 0024)	Boat Trailered (WP 0024)	10.0	0	-1	4321	255	52.05817746789471	28.703061498776833	70.58432704312195	30.11365177655461	0	0	0.0	2150	749	1	3	26	0		33	
	Preparation for Long Term Storage	Preparation for Long Term Storage	10.0	1	-1	4322	255	5.881705882352941	38.51998454392559	33.02901143950419	39.93057482170337	0	0	8.4	2151	750	0	3	26	0		33	
	WARNING	WARNING	12.0	1	-1	4323	255	42.266019129136026	41.33127771242701	51.850004700903796	43.02398604576034	0	0	1.4	2152	750	0	3	26	0		33	
•	Fuel is flammable and harmful to health.	Fuel is flammable and harmful to health. Keep fuel away from heat or ignition	10.0	1	1	4324	255	15.301312907698888	44.45432797826902	75.57931657539318	45.8649182560468	0	0	1.4	2153	751	2	3	26	0		33	
	sources.	sources. DO NOT smoke within 50 feet (15 m) of a fuel source. Do not work on	10.0	0	-1	4325	255	19.99902532599954	45.90634818028922	77.02866218277676	47.316938458067	0	0	0.0	2153	751	2	3	26	0		33	
	fuel system when engine is hot.	fuel system when engine is hot. Shut down engine before refueling. Ensure fuel	10.0	0	-1	4326	255	19.99902532599954	47.35836838230942	77.30973805306628	48.7689586600872	0	0	0.0	2153	751	2	3	26	0		33	
	nozzle is grounded to filler neck.	nozzle is grounded to filler neck. Do not overfill fuel tank. Keep fire extinguisher	10.0	0	-1	4327	255	19.99902532599954	48.81038858432963	77.12320185004342	50.22097886210741	0	0	0.0	2153	751	2	3	26	0		33	
	nearby.	nearby. Wear personal protective equipment such as gloves and eye protection	10.0	0	-1	4328	255	19.99902532599954	50.26240878634983	77.30644195516749	51.67299906412761	0	0	0.0	2153	751	2	3	26	0		33	
	and ensure adequate ventilation during refueling.	and ensure adequate ventilation during refueling.	10.0	0	-1	4329	255	19.99902532599954	51.71442898837003	55.421937624463844	53.12501926614781	0	0	0.0	2153	751	2	3	26	0		33	
•	Refer to local procedures and plans for preventing and responding to fuel spills or	Refer to local procedures and plans for preventing and responding to fuel spills or	10.0	1	1	4330	255	15.301312907698888	53.79776232170337	78.85032224328535	55.208352599481145	0	0	0.7	2154	751	2	3	26	0		33	
	leaks.	leaks. Use a drain pan or suitable container to capture any draining, leaking or	10.0	0	-1	4331	255	19.99902532599954	55.24978252372357	76.48920913756128	56.660372801501346	0	0	0.0	2154	751	2	3	26	0		33	
	spilled fuel.	spilled fuel. Immediately clean up spilled fuel. Keep cloths/rags away from open	10.0	0	-1	4332	255	19.99902532599954	56.70180272574377	77.39468363204658	58.11239300352155	0	0	0.0	2154	751	2	3	26	0		33	
