PageID,TextDisplayValue,UnitID,UnitName,Path,UnitPath
60401,"The primary slurry mixing configuration is conducted by a Power Unit and main tank with a secondary tank filled with rinse/source water. Two Tanks (Truck and Trailer)  The Two-Tank configuration uses both of the 750-Gallon tanks for the slurry mixing operation. The main (truck) tank is used to mix the slurry and the trailer tank is a source of water for mixing and rinsing the truck tank. The availability of rinse water is necessary to help clear any clogged lines and to rapidly flush out the system after discharging the slurry.   Using the Tank Selector Valve attached to the rear of the Power Unit, attach the Suction Main (Single Black Band) hose to the left side of the Tank Selector Valve and the Trailer Suction hose (Double Black Band) to the right side. Then, connect each hose to the appropriate tank and open up the Tank Drain Valves. Connect the White Banded Hopper/Blender hose to the Hopper/Blender on the truck tank and connect the other end to the Monitor port on the back of the Power Unit. Next, connect the Single Yellow Banded Agitator hose to the Agitator port on the truck tank and connect the other end to the Agitator Port on the back side of the Power Unit.  To fill the main truck tank with water, turn the Tank Selector Valve to ?Trailer?. Once the fluid level is sufficient for your Mission/slurry batch size (verified with the tank level Indicator) turn the Tank Selector Valve to draw from the main truck tank.",71846,Configuration of the Tanks and Hoses,/-1(*)/05(*)/05(*)/00(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Configuration of the Tanks and Hoses | Configuration of the Tanks and Hoses
60473,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority.",71925,Configuration of the Tanks and Hoses,/-1(*)/05(*)/05(*)/01(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Configuration of the Tanks and Hoses | Configuration of the Tanks and Hoses
60473,Configuration of the Tanks and Hoses,71925,Configuration of the Tanks and Hoses,/-1(*)/05(*)/05(*)/01(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Configuration of the Tanks and Hoses | Configuration of the Tanks and Hoses
60473,HIGH MOBILITY DECONTAMINATION SYSTEM,71925,Configuration of the Tanks and Hoses,/-1(*)/05(*)/05(*)/01(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Configuration of the Tanks and Hoses | Configuration of the Tanks and Hoses
60473,"Filling the Truck Tank from the Trailer Tank: Ensure the Air Control, Pump Control, and both Selector Valves are in the Off positionStart the Power UnitTurn Selector 2 to the Monitor settingSlowly turn the Pump Control valve onMonitor the fluid level with the tank level indicatorWhen the fluid level is sufficient for the slurry batch size, turn off the Pump Control valveTurn the Tank Selector valve to the Truck position",71925,Configuration of the Tanks and Hoses,/-1(*)/05(*)/05(*)/01(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Configuration of the Tanks and Hoses | Configuration of the Tanks and Hoses
60407,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority.",71854,Configuration of the Tanks and Hoses (continued),/-1(*)/05(*)/05(*)/02(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Configuration of the Tanks and Hoses | Configuration of the Tanks and Hoses (continued)
60407,Configuration of the Tanks and Hoses (continued),71854,Configuration of the Tanks and Hoses (continued),/-1(*)/05(*)/05(*)/02(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Configuration of the Tanks and Hoses | Configuration of the Tanks and Hoses (continued)
60407,HIGH MOBILITY DECONTAMINATION SYSTEM,71854,Configuration of the Tanks and Hoses (continued),/-1(*)/05(*)/05(*)/02(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Configuration of the Tanks and Hoses | Configuration of the Tanks and Hoses (continued)
60409,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority.",71857,Slurry Mixing for Specified Slurry,/-1(*)/05(*)/06(*)/01(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Slurry Mixing for Specified Slurry | Slurry Mixing for Specified Slurry
60412,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority.",71862,Dispensing Slurry with Spray Gun,/-1(*)/05(*)/08(*)/00(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Dispensing Slurry | Dispensing Slurry with Spray Gun
60412,Dispensing Slurry,71862,Dispensing Slurry with Spray Gun,/-1(*)/05(*)/08(*)/00(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Dispensing Slurry | Dispensing Slurry with Spray Gun
60412,HIGH MOBILITY DECONTAMINATION SYSTEM,71862,Dispensing Slurry with Spray Gun,/-1(*)/05(*)/08(*)/00(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Dispensing Slurry | Dispensing Slurry with Spray Gun
60407,"Single TankWhen using only the truck tank to mix slurry, the unit will need to supply water for mixing from an external source, such as a blivet, drop tank, tank/pump unit, hydrant, or natural source. Make the mixing connections the same way as for the truck tank configuration, but the system will draft water vertically or horizontally to fill water into the mixing tank.  Keep in mind that you cannot perform any other functions (i.e., agitation, mixing with the Monitor/discharge outlets) while drafting in through the drafting port and out through the draft outlet port.  Use the Vertical Draft hose (Single Blue Band) to draw water from sources below the level of the truck tires up to the Power Unit and into the main (truck) tank.  Use the Horizontal Drafting hose (Double Blue Bands) to draw water horizontally from a drop tank or blivet (Same elevation or level as the truck tires).  NOTE: To extend the horizontal drafting distance, connect the Suction Trailer (Double Black Bands) hose using the 1.5"" x 1.5"" male-to-male connector to the Horizontal Drafting hose. Using this method, drafting time may increase.",71854,Configuration of the Tanks and Hoses (continued),/-1(*)/05(*)/05(*)/02(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Configuration of the Tanks and Hoses | Configuration of the Tanks and Hoses (continued)
60409,Slurry Mixing for Specified Slurry,71857,Slurry Mixing for Specified Slurry,/-1(*)/05(*)/06(*)/01(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Slurry Mixing for Specified Slurry | Slurry Mixing for Specified Slurry
60409,HIGH MOBILITY DECONTAMINATION SYSTEM,71857,Slurry Mixing for Specified Slurry,/-1(*)/05(*)/06(*)/01(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Slurry Mixing for Specified Slurry | Slurry Mixing for Specified Slurry
60409,"Agitating Slurry in the TankAgitate slurry when the solution is not being dispersed or is only being dispersed from a single output source. Make sure the Agitator hose (Yellow Band) is connected to the Agitator port on the back of the Power Unit and that Selector Valve #1 is set to the ""Agitator"" function.  Continue to agitate while dispensing the slurry. Once the slurry is dispensed (approx. 15-30 minutes for a standard batch), rinse and flush the tank immediately or immediately make another batch. NOTE:Agitation can be stopped to conduct your Mission when two dispersal sources are required, such as FSB/RSB operation, FSB or RSB /Monitor operation, two (2) D-Bales, or any combination of two (2) outputs.",71857,Slurry Mixing for Specified Slurry,/-1(*)/05(*)/06(*)/01(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Slurry Mixing for Specified Slurry | Slurry Mixing for Specified Slurry
60412,"FSB/RSB (Spray Bars)The system can disperse slurry from both the FSB/RSB, as long as the solution does not need to be actively agitated. NOTE:If the solution is going to sit for longer than approximately 10 minutes, it should be agitated.  D-BaleIf dispersing slurry with a gun, use Discharge #2 and a D-Bale gun with the shaper tip nozzle or the Monitor outlet (on the back of the Power Unit) using the Remote Monitor function on Selector Valve #2. After the spraying Mission is complete, flush, drain, clean, and store the apparatus according to procedure outlined in the ?Operating the HMDS? lesson.",71862,Dispensing Slurry with Spray Gun,/-1(*)/05(*)/08(*)/00(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Dispensing Slurry | Dispensing Slurry with Spray Gun
60240,Checks on Learning,71570,Question 1 of 5,/-1(*)/05(*)/09(*)/00(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Checks on Learning | Question 1 of 5
60240,HIGH MOBILITY DECONTAMINATION SYSTEM,71570,Question 1 of 5,/-1(*)/05(*)/09(*)/00(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Checks on Learning | Question 1 of 5
60240,Which of the following should never be used with STB?,71570,Question 1 of 5,/-1(*)/05(*)/09(*)/00(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Checks on Learning | Question 1 of 5
60240,Antifreeze,71570,Question 1 of 5,/-1(*)/05(*)/09(*)/00(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Checks on Learning | Question 1 of 5
60240,Question: 1 of 5,71570,Question 1 of 5,/-1(*)/05(*)/09(*)/00(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Checks on Learning | Question 1 of 5
60240,Water,71570,Question 1 of 5,/-1(*)/05(*)/09(*)/00(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Checks on Learning | Question 1 of 5
60240,Air,71570,Question 1 of 5,/-1(*)/05(*)/09(*)/00(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Checks on Learning | Question 1 of 5
60240,Hoses,71570,Question 1 of 5,/-1(*)/05(*)/09(*)/00(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Checks on Learning | Question 1 of 5
60240,INCORRECT,71570,Question 1 of 5,/-1(*)/05(*)/09(*)/00(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Checks on Learning | Question 1 of 5
60240,CORRECT,71570,Question 1 of 5,/-1(*)/05(*)/09(*)/00(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Checks on Learning | Question 1 of 5
60240,Never use antifreeze with Super Tropical Bleach (STB). A heat-releasing reaction will occur.,71570,Question 1 of 5,/-1(*)/05(*)/09(*)/00(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Checks on Learning | Question 1 of 5
60240,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority.",71570,Question 1 of 5,/-1(*)/05(*)/09(*)/00(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Checks on Learning | Question 1 of 5
60455,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority.",71907,Question 2 of 5,/-1(*)/05(*)/09(*)/01(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Checks on Learning | Question 2 of 5
60455,Checks on Learning,71907,Question 2 of 5,/-1(*)/05(*)/09(*)/01(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Checks on Learning | Question 2 of 5
60455,HIGH MOBILITY DECONTAMINATION SYSTEM,71907,Question 2 of 5,/-1(*)/05(*)/09(*)/01(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Checks on Learning | Question 2 of 5
60455,"When mixing slurry, what part of the Power Unit may need to be temporarily replaced?",71907,Question 2 of 5,/-1(*)/05(*)/09(*)/01(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Checks on Learning | Question 2 of 5
60455,Battery,71907,Question 2 of 5,/-1(*)/05(*)/09(*)/01(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Checks on Learning | Question 2 of 5
60455,Question: 2 of 5,71907,Question 2 of 5,/-1(*)/05(*)/09(*)/01(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Checks on Learning | Question 2 of 5
60455,Air Control valve,71907,Question 2 of 5,/-1(*)/05(*)/09(*)/01(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Checks on Learning | Question 2 of 5
60455,Pump Control valve,71907,Question 2 of 5,/-1(*)/05(*)/09(*)/01(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Checks on Learning | Question 2 of 5
60455,Air Check valve,71907,Question 2 of 5,/-1(*)/05(*)/09(*)/01(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Checks on Learning | Question 2 of 5
60455,INCORRECT,71907,Question 2 of 5,/-1(*)/05(*)/09(*)/01(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Checks on Learning | Question 2 of 5
60455,CORRECT,71907,Question 2 of 5,/-1(*)/05(*)/09(*)/01(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Checks on Learning | Question 2 of 5
60455,"In certain slurry mixing procedures, you will need to temporarily replace the Air Check valve on top of the pump module inside the HMDS Power Unit prior to mixing slurry.",71907,Question 2 of 5,/-1(*)/05(*)/09(*)/01(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Checks on Learning | Question 2 of 5
60456,Checks on Learning,71908,Question 3 of 5,/-1(*)/05(*)/09(*)/02(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Checks on Learning | Question 3 of 5
60456,HIGH MOBILITY DECONTAMINATION SYSTEM,71908,Question 3 of 5,/-1(*)/05(*)/09(*)/02(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Checks on Learning | Question 3 of 5
60456,When does the HMDS need to supply water from an external source?,71908,Question 3 of 5,/-1(*)/05(*)/09(*)/02(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Checks on Learning | Question 3 of 5
60456,When mixing with only one tank.,71908,Question 3 of 5,/-1(*)/05(*)/09(*)/02(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Checks on Learning | Question 3 of 5
60456,Question: 3 of 5,71908,Question 3 of 5,/-1(*)/05(*)/09(*)/02(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Checks on Learning | Question 3 of 5
60456,When mixing with two tanks.,71908,Question 3 of 5,/-1(*)/05(*)/09(*)/02(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Checks on Learning | Question 3 of 5
60456,Any time a solution is being agitated.,71908,Question 3 of 5,/-1(*)/05(*)/09(*)/02(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Checks on Learning | Question 3 of 5
60456,Never,71908,Question 3 of 5,/-1(*)/05(*)/09(*)/02(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Checks on Learning | Question 3 of 5
