word,line,page,elo,tlo,type,content
80,2,1,3,3,Page,discharge
81,2,1,3,3,Page,hoses
82,2,1,3,3,Page,and
83,2,1,3,3,Page,"devices,"
84,2,1,3,3,Page,then
85,2,1,3,3,Page,return
86,2,1,3,3,Page,to
87,2,1,3,3,Page,normal
88,2,1,3,3,Page,CLOSED
89,2,1,3,3,Page,and
90,2,1,3,3,Page,OFF
91,2,1,3,3,Page,positions.
92,2,1,3,3,Page,CAUTION:Ensure
93,2,1,3,3,Page,the
94,2,1,3,3,Page,Pump
95,2,1,3,3,Page,Control
96,2,1,3,3,Page,and
97,2,1,3,3,Page,Air
98,2,1,3,3,Page,Control
99,2,1,3,3,Page,valves
100,2,1,3,3,Page,are
101,2,1,3,3,Page,in
102,2,1,3,3,Page,their
103,2,1,3,3,Page,respective
104,2,1,3,3,Page,OFF
105,2,1,3,3,Page,positions.
0,3,1,3,3,Page,DISTRIBUTION
1,3,1,3,3,Page,STATEMENT
2,3,1,3,3,Page,F:
3,3,1,3,3,Page,Further
4,3,1,3,3,Page,dissemination
5,3,1,3,3,Page,only
6,3,1,3,3,Page,as
7,3,1,3,3,Page,directed
8,3,1,3,3,Page,by
9,3,1,3,3,Page,Joint
10,3,1,3,3,Page,Project
11,3,1,3,3,Page,Manager
12,3,1,3,3,Page,for
13,3,1,3,3,Page,"Chemical,"
14,3,1,3,3,Page,"Biological,"
15,3,1,3,3,Page,"Radiological,"
16,3,1,3,3,Page,and
17,3,1,3,3,Page,Nuclear
18,3,1,3,3,Page,Protection
19,3,1,3,3,Page,(23
20,3,1,3,3,Page,February
21,3,1,3,3,Page,2021)
22,3,1,3,3,Page,or
23,3,1,3,3,Page,higher
24,3,1,3,3,Page,DoD
25,3,1,3,3,Page,authority.
0,0,0,4,3,ELO,Starting
1,0,0,4,3,ELO,Up
2,0,0,4,3,ELO,the
3,0,0,4,3,ELO,System
4,0,0,4,3,ELO,Quick
5,0,0,4,3,ELO,Procedure
0,0,1,4,3,Page,HIGH
1,0,1,4,3,Page,MOBILITY
2,0,1,4,3,Page,DECONTAMINATION
3,0,1,4,3,Page,SYSTEM
0,1,1,4,3,Page,Starting
1,1,1,4,3,Page,Up
2,1,1,4,3,Page,the
3,1,1,4,3,Page,System
4,1,1,4,3,Page,Quick
5,1,1,4,3,Page,Procedure
0,2,1,4,3,Page,DISTRIBUTION
1,2,1,4,3,Page,STATEMENT
2,2,1,4,3,Page,F:
3,2,1,4,3,Page,Further
4,2,1,4,3,Page,dissemination
5,2,1,4,3,Page,only
6,2,1,4,3,Page,as
7,2,1,4,3,Page,directed
8,2,1,4,3,Page,by
9,2,1,4,3,Page,Joint
10,2,1,4,3,Page,Project
11,2,1,4,3,Page,Manager
12,2,1,4,3,Page,for
13,2,1,4,3,Page,"Chemical,"
14,2,1,4,3,Page,"Biological,"
15,2,1,4,3,Page,"Radiological,"
16,2,1,4,3,Page,and
17,2,1,4,3,Page,Nuclear
18,2,1,4,3,Page,Protection
19,2,1,4,3,Page,(23
20,2,1,4,3,Page,February
21,2,1,4,3,Page,2021)
22,2,1,4,3,Page,or
23,2,1,4,3,Page,higher
24,2,1,4,3,Page,DoD
25,2,1,4,3,Page,authority.
0,0,0,5,3,ELO,Checks
1,0,0,5,3,ELO,on
2,0,0,5,3,ELO,Learning
0,0,1,5,3,Page,Before
1,0,1,5,3,Page,attempting
2,0,1,5,3,Page,to
3,0,1,5,3,Page,start
4,0,1,5,3,Page,the
5,0,1,5,3,Page,"HMDS,"
6,0,1,5,3,Page,what
7,0,1,5,3,Page,should
8,0,1,5,3,Page,always
9,0,1,5,3,Page,be
10,0,1,5,3,Page,done?
0,1,1,5,3,Page,CORRECT
0,2,1,5,3,Page,Change
1,2,1,5,3,Page,the
2,2,1,5,3,Page,battery
0,3,1,5,3,Page,Ensure
1,3,1,5,3,Page,that
2,3,1,5,3,Page,all
3,3,1,5,3,Page,discharge
4,3,1,5,3,Page,ports
5,3,1,5,3,Page,are
6,3,1,5,3,Page,closed
0,4,1,5,3,Page,Change
1,4,1,5,3,Page,the
2,4,1,5,3,Page,PLC
0,5,1,5,3,Page,Before
1,5,1,5,3,Page,attempting
2,5,1,5,3,Page,to
3,5,1,5,3,Page,start
4,5,1,5,3,Page,the
5,5,1,5,3,Page,"HMDS,"
6,5,1,5,3,Page,ensure
7,5,1,5,3,Page,that
8,5,1,5,3,Page,all
9,5,1,5,3,Page,discharge
10,5,1,5,3,Page,ports
11,5,1,5,3,Page,are
12,5,1,5,3,Page,closed.
13,5,1,5,3,Page,Take
14,5,1,5,3,Page,a
15,5,1,5,3,Page,moment
16,5,1,5,3,Page,to
17,5,1,5,3,Page,open
18,5,1,5,3,Page,and
19,5,1,5,3,Page,empty
20,5,1,5,3,Page,all
21,5,1,5,3,Page,discharge
22,5,1,5,3,Page,hoses
23,5,1,5,3,Page,and
24,5,1,5,3,Page,"devices,"
25,5,1,5,3,Page,then
26,5,1,5,3,Page,return
27,5,1,5,3,Page,them
28,5,1,5,3,Page,to
29,5,1,5,3,Page,the
30,5,1,5,3,Page,normal
31,5,1,5,3,Page,"""Closed"""
32,5,1,5,3,Page,and
33,5,1,5,3,Page,"""Off"""
34,5,1,5,3,Page,positions.
0,6,1,5,3,Page,HIGH
1,6,1,5,3,Page,MOBILITY
2,6,1,5,3,Page,DECONTAMINATION
3,6,1,5,3,Page,SYSTEM
0,7,1,5,3,Page,Clean
1,7,1,5,3,Page,the
2,7,1,5,3,Page,Power
3,7,1,5,3,Page,Unit
4,7,1,5,3,Page,frame
0,8,1,5,3,Page,Checks
1,8,1,5,3,Page,on
2,8,1,5,3,Page,Learning
0,9,1,5,3,Page,Question:
1,9,1,5,3,Page,1
2,9,1,5,3,Page,of
3,9,1,5,3,Page,5
0,10,1,5,3,Page,INCORRECT
0,11,1,5,3,Page,DISTRIBUTION
1,11,1,5,3,Page,STATEMENT
2,11,1,5,3,Page,F:
3,11,1,5,3,Page,Further
4,11,1,5,3,Page,dissemination
5,11,1,5,3,Page,only
6,11,1,5,3,Page,as
7,11,1,5,3,Page,directed
8,11,1,5,3,Page,by
9,11,1,5,3,Page,Joint
10,11,1,5,3,Page,Project
11,11,1,5,3,Page,Manager
12,11,1,5,3,Page,for
13,11,1,5,3,Page,"Chemical,"
14,11,1,5,3,Page,"Biological,"
15,11,1,5,3,Page,"Radiological,"
16,11,1,5,3,Page,and
17,11,1,5,3,Page,Nuclear
18,11,1,5,3,Page,Protection
19,11,1,5,3,Page,(23
20,11,1,5,3,Page,February
21,11,1,5,3,Page,2021)
22,11,1,5,3,Page,or
23,11,1,5,3,Page,higher
24,11,1,5,3,Page,DoD
25,11,1,5,3,Page,authority.
0,0,2,5,3,Page,Remove
1,0,2,5,3,Page,the
2,0,2,5,3,Page,front
3,0,2,5,3,Page,door
4,0,2,5,3,Page,to
5,0,2,5,3,Page,see
6,0,2,5,3,Page,if
7,0,2,5,3,Page,the
8,0,2,5,3,Page,belt
9,0,2,5,3,Page,is
10,0,2,5,3,Page,turning.
0,1,2,5,3,Page,After
1,1,2,5,3,Page,the
2,1,2,5,3,Page,engine
3,1,2,5,3,Page,"starts,"
4,1,2,5,3,Page,what
5,1,2,5,3,Page,should
6,1,2,5,3,Page,be
7,1,2,5,3,Page,done
8,1,2,5,3,Page,to
9,1,2,5,3,Page,ensure
10,1,2,5,3,Page,that
11,1,2,5,3,Page,the
12,1,2,5,3,Page,system
13,1,2,5,3,Page,is
14,1,2,5,3,Page,fully
15,1,2,5,3,Page,operational?
0,2,2,5,3,Page,Open
1,2,2,5,3,Page,the
2,2,2,5,3,Page,top
3,2,2,5,3,Page,door
4,2,2,5,3,Page,and
5,2,2,5,3,Page,check
6,2,2,5,3,Page,the
7,2,2,5,3,Page,engine
8,2,2,5,3,Page,oil.
0,3,2,5,3,Page,INCORRECT
0,4,2,5,3,Page,Question:
1,4,2,5,3,Page,2
2,4,2,5,3,Page,of
3,4,2,5,3,Page,5
0,5,2,5,3,Page,CORRECT
0,6,2,5,3,Page,After
1,6,2,5,3,Page,the
2,6,2,5,3,Page,engine
3,6,2,5,3,Page,"starts,"
4,6,2,5,3,Page,wait
5,6,2,5,3,Page,10
6,6,2,5,3,Page,seconds
7,6,2,5,3,Page,for
8,6,2,5,3,Page,the
9,6,2,5,3,Page,compressor
10,6,2,5,3,Page,to
11,6,2,5,3,Page,engage.
12,6,2,5,3,Page,Once
13,6,2,5,3,Page,you
14,6,2,5,3,Page,hear
15,6,2,5,3,Page,the
16,6,2,5,3,Page,engine
17,6,2,5,3,Page,RPMs
18,6,2,5,3,Page,"drop,"
19,6,2,5,3,Page,the
20,6,2,5,3,Page,system
21,6,2,5,3,Page,is
22,6,2,5,3,Page,fully
23,6,2,5,3,Page,operational.
0,7,2,5,3,Page,HIGH
1,7,2,5,3,Page,MOBILITY
2,7,2,5,3,Page,DECONTAMINATION
3,7,2,5,3,Page,SYSTEM
0,8,2,5,3,Page,DISTRIBUTION
1,8,2,5,3,Page,STATEMENT
2,8,2,5,3,Page,F:
3,8,2,5,3,Page,Further
4,8,2,5,3,Page,dissemination
5,8,2,5,3,Page,only
6,8,2,5,3,Page,as
7,8,2,5,3,Page,directed
8,8,2,5,3,Page,by
9,8,2,5,3,Page,Joint
10,8,2,5,3,Page,Project
11,8,2,5,3,Page,Manager
12,8,2,5,3,Page,for
13,8,2,5,3,Page,"Chemical,"
14,8,2,5,3,Page,"Biological,"
15,8,2,5,3,Page,"Radiological,"
16,8,2,5,3,Page,and
17,8,2,5,3,Page,Nuclear
18,8,2,5,3,Page,Protection
19,8,2,5,3,Page,(23
20,8,2,5,3,Page,February
21,8,2,5,3,Page,2021)
22,8,2,5,3,Page,or
23,8,2,5,3,Page,higher
24,8,2,5,3,Page,DoD
25,8,2,5,3,Page,authority.
0,9,2,5,3,Page,Checks
1,9,2,5,3,Page,on
2,9,2,5,3,Page,Learning
0,10,2,5,3,Page,Wait
1,10,2,5,3,Page,10
2,10,2,5,3,Page,seconds
3,10,2,5,3,Page,for
4,10,2,5,3,Page,the
5,10,2,5,3,Page,compressor
6,10,2,5,3,Page,to
7,10,2,5,3,Page,engage.
0,11,2,5,3,Page,Wait
1,11,2,5,3,Page,10
2,11,2,5,3,Page,minutes
3,11,2,5,3,Page,for
4,11,2,5,3,Page,the
5,11,2,5,3,Page,alternator
6,11,2,5,3,Page,to
7,11,2,5,3,Page,engage.
0,0,3,5,3,Page,HIGH
1,0,3,5,3,Page,MOBILITY
2,0,3,5,3,Page,DECONTAMINATION
3,0,3,5,3,Page,SYSTEM
0,1,3,5,3,Page,Press
1,1,3,5,3,Page,the
2,1,3,5,3,Page,Green
3,1,3,5,3,Page,start
4,1,3,5,3,Page,button
5,1,3,5,3,Page,twice.
6,1,3,5,3,Page,Wait
7,1,3,5,3,Page,one
8,1,3,5,3,Page,minute
9,1,3,5,3,Page,before
10,1,3,5,3,Page,continuing.
0,2,3,5,3,Page,Checks
1,2,3,5,3,Page,on
2,2,3,5,3,Page,Learning
0,3,3,5,3,Page,Question:
1,3,3,5,3,Page,3
2,3,3,5,3,Page,of
3,3,3,5,3,Page,5
0,4,3,5,3,Page,Turn
1,4,3,5,3,Page,the
2,4,3,5,3,Page,Pump
3,4,3,5,3,Page,Control
4,4,3,5,3,Page,valve
5,4,3,5,3,Page,to
6,4,3,5,3,Page,the
7,4,3,5,3,Page,?Closed?
8,4,3,5,3,Page,position.
0,5,3,5,3,Page,DISTRIBUTION
1,5,3,5,3,Page,STATEMENT
2,5,3,5,3,Page,F:
3,5,3,5,3,Page,Further
4,5,3,5,3,Page,dissemination
5,5,3,5,3,Page,only
6,5,3,5,3,Page,as
7,5,3,5,3,Page,directed
8,5,3,5,3,Page,by
9,5,3,5,3,Page,Joint
10,5,3,5,3,Page,Project
11,5,3,5,3,Page,Manager
12,5,3,5,3,Page,for
13,5,3,5,3,Page,"Chemical,"
14,5,3,5,3,Page,"Biological,"
15,5,3,5,3,Page,"Radiological,"
16,5,3,5,3,Page,and
17,5,3,5,3,Page,Nuclear
18,5,3,5,3,Page,Protection
19,5,3,5,3,Page,(23
20,5,3,5,3,Page,February
21,5,3,5,3,Page,2021)
22,5,3,5,3,Page,or
23,5,3,5,3,Page,higher
24,5,3,5,3,Page,DoD
25,5,3,5,3,Page,authority.
0,6,3,5,3,Page,INCORRECT
0,7,3,5,3,Page,What
1,7,3,5,3,Page,should
2,7,3,5,3,Page,be
3,7,3,5,3,Page,done
4,7,3,5,3,Page,if
5,7,3,5,3,Page,the
6,7,3,5,3,Page,engine
7,7,3,5,3,Page,stalls
8,7,3,5,3,Page,during
9,7,3,5,3,Page,startup
10,7,3,5,3,Page,procedures?
0,8,3,5,3,Page,CORRECT
0,9,3,5,3,Page,If
1,9,3,5,3,Page,the
2,9,3,5,3,Page,engine
3,9,3,5,3,Page,"stalls,"
4,9,3,5,3,Page,press
5,9,3,5,3,Page,the
6,9,3,5,3,Page,RED
7,9,3,5,3,Page,stop
8,9,3,5,3,Page,button
9,9,3,5,3,Page,twice.
10,9,3,5,3,Page,"Then,"
11,9,3,5,3,Page,wait
12,9,3,5,3,Page,at
13,9,3,5,3,Page,least
14,9,3,5,3,Page,one
15,9,3,5,3,Page,minute
16,9,3,5,3,Page,before
17,9,3,5,3,Page,attempting
18,9,3,5,3,Page,to
19,9,3,5,3,Page,restart
20,9,3,5,3,Page,the
21,9,3,5,3,Page,system.
0,10,3,5,3,Page,Turn
1,10,3,5,3,Page,the
2,10,3,5,3,Page,Air
3,10,3,5,3,Page,Control
4,10,3,5,3,Page,valve
5,10,3,5,3,Page,to
6,10,3,5,3,Page,the
7,10,3,5,3,Page,?On?
8,10,3,5,3,Page,position.
0,11,3,5,3,Page,Press
1,11,3,5,3,Page,the
2,11,3,5,3,Page,Red
3,11,3,5,3,Page,stop
4,11,3,5,3,Page,button
5,11,3,5,3,Page,twice.
6,11,3,5,3,Page,Wait
7,11,3,5,3,Page,one
8,11,3,5,3,Page,minute
9,11,3,5,3,Page,before
10,11,3,5,3,Page,restarting
11,11,3,5,3,Page,the
12,11,3,5,3,Page,system.
0,0,4,5,3,Page,Simply
1,0,4,5,3,Page,continue
2,0,4,5,3,Page,with
3,0,4,5,3,Page,restart
4,0,4,5,3,Page,procedures.
0,1,4,5,3,Page,Wait
1,1,4,5,3,Page,for
2,1,4,5,3,Page,the
3,1,4,5,3,Page,hissing
4,1,4,5,3,Page,to
5,1,4,5,3,Page,stop
6,1,4,5,3,Page,before
7,1,4,5,3,Page,continuing.
0,2,4,5,3,Page,Turn
1,2,4,5,3,Page,the
2,2,4,5,3,Page,Pump
3,2,4,5,3,Page,Control
4,2,4,5,3,Page,valve
5,2,4,5,3,Page,to
6,2,4,5,3,Page,the
7,2,4,5,3,Page,?Open?
8,2,4,5,3,Page,position.
0,3,4,5,3,Page,CORRECT
0,4,4,5,3,Page,HIGH
1,4,4,5,3,Page,MOBILITY
2,4,4,5,3,Page,DECONTAMINATION
3,4,4,5,3,Page,SYSTEM
0,5,4,5,3,Page,Checks
1,5,4,5,3,Page,on
2,5,4,5,3,Page,Learning
0,6,4,5,3,Page,INCORRECT
0,7,4,5,3,Page,What
1,7,4,5,3,Page,should
2,7,4,5,3,Page,be
3,7,4,5,3,Page,done
4,7,4,5,3,Page,if
5,7,4,5,3,Page,a
6,7,4,5,3,Page,hissing
7,7,4,5,3,Page,sound
8,7,4,5,3,Page,is
9,7,4,5,3,Page,heard
10,7,4,5,3,Page,during
11,7,4,5,3,Page,restart
12,7,4,5,3,Page,procedures?
0,8,4,5,3,Page,If
1,8,4,5,3,Page,you
2,8,4,5,3,Page,hear
3,8,4,5,3,Page,a
4,8,4,5,3,Page,hissing
5,8,4,5,3,Page,sound
6,8,4,5,3,Page,during
7,8,4,5,3,Page,restart
8,8,4,5,3,Page,"procedures,"
9,8,4,5,3,Page,wait
10,8,4,5,3,Page,for
11,8,4,5,3,Page,the
12,8,4,5,3,Page,noise
13,8,4,5,3,Page,to
14,8,4,5,3,Page,subside
15,8,4,5,3,Page,before
16,8,4,5,3,Page,continuing.
17,8,4,5,3,Page,The
18,8,4,5,3,Page,engine
19,8,4,5,3,Page,will
20,8,4,5,3,Page,not
21,8,4,5,3,Page,restart
22,8,4,5,3,Page,properly
23,8,4,5,3,Page,if
24,8,4,5,3,Page,it
25,8,4,5,3,Page,is
26,8,4,5,3,Page,under
27,8,4,5,3,Page,compressed
28,8,4,5,3,Page,air
29,8,4,5,3,Page,load.
0,9,4,5,3,Page,Question:
1,9,4,5,3,Page,4
2,9,4,5,3,Page,of
3,9,4,5,3,Page,5
0,10,4,5,3,Page,DISTRIBUTION
1,10,4,5,3,Page,STATEMENT
2,10,4,5,3,Page,F:
3,10,4,5,3,Page,Further
4,10,4,5,3,Page,dissemination
5,10,4,5,3,Page,only
6,10,4,5,3,Page,as
7,10,4,5,3,Page,directed
8,10,4,5,3,Page,by
9,10,4,5,3,Page,Joint
10,10,4,5,3,Page,Project
11,10,4,5,3,Page,Manager
12,10,4,5,3,Page,for
13,10,4,5,3,Page,"Chemical,"
14,10,4,5,3,Page,"Biological,"
15,10,4,5,3,Page,"Radiological,"
16,10,4,5,3,Page,and
17,10,4,5,3,Page,Nuclear
18,10,4,5,3,Page,Protection
19,10,4,5,3,Page,(23
20,10,4,5,3,Page,February
21,10,4,5,3,Page,2021)
22,10,4,5,3,Page,or
23,10,4,5,3,Page,higher
24,10,4,5,3,Page,DoD
25,10,4,5,3,Page,authority.
0,11,4,5,3,Page,Check
1,11,4,5,3,Page,the
2,11,4,5,3,Page,fuses
3,11,4,5,3,Page,in
4,11,4,5,3,Page,the
5,11,4,5,3,Page,battery
6,11,4,5,3,Page,box.
0,0,5,5,3,Page,INCORRECT
0,1,5,5,3,Page,Checks
1,1,5,5,3,Page,on
2,1,5,5,3,Page,Learning
0,2,5,5,3,Page,Check
1,2,5,5,3,Page,the
2,2,5,5,3,Page,engine?s
3,2,5,5,3,Page,RPMs.
0,3,5,5,3,Page,Restart
1,3,5,5,3,Page,the
2,3,5,5,3,Page,Power
3,3,5,5,3,Page,Unit.
0,4,5,5,3,Page,HIGH
1,4,5,5,3,Page,MOBILITY
2,4,5,5,3,Page,DECONTAMINATION
3,4,5,5,3,Page,SYSTEM
0,5,5,5,3,Page,Turn
1,5,5,5,3,Page,the
2,5,5,5,3,Page,Pump
3,5,5,5,3,Page,Control
4,5,5,5,3,Page,valve
5,5,5,5,3,Page,to
6,5,5,5,3,Page,the
7,5,5,5,3,Page,?Open?
8,5,5,5,3,Page,position.
0,6,5,5,3,Page,Please
1,6,5,5,3,Page,be
2,6,5,5,3,Page,aware
3,6,5,5,3,Page,that
4,6,5,5,3,Page,the
5,6,5,5,3,Page,Pump
6,6,5,5,3,Page,Control
7,6,5,5,3,Page,valve
8,6,5,5,3,Page,must
9,6,5,5,3,Page,ALWAYS
10,6,5,5,3,Page,be
11,6,5,5,3,Page,in
12,6,5,5,3,Page,the
13,6,5,5,3,Page,?Closed?
14,6,5,5,3,Page,position
15,6,5,5,3,Page,before
16,6,5,5,3,Page,changing
17,6,5,5,3,Page,the
18,6,5,5,3,Page,Selector
19,6,5,5,3,Page,Valve
20,6,5,5,3,Page,settings.
0,7,5,5,3,Page,Turn
1,7,5,5,3,Page,the
2,7,5,5,3,Page,Pump
3,7,5,5,3,Page,Control
4,7,5,5,3,Page,valve
5,7,5,5,3,Page,to
6,7,5,5,3,Page,the
7,7,5,5,3,Page,?Closed?
8,7,5,5,3,Page,position.
0,8,5,5,3,Page,What
1,8,5,5,3,Page,must
2,8,5,5,3,Page,ALWAYS
3,8,5,5,3,Page,be
4,8,5,5,3,Page,done
5,8,5,5,3,Page,before
6,8,5,5,3,Page,changing
7,8,5,5,3,Page,the
8,8,5,5,3,Page,Selector
9,8,5,5,3,Page,Valve
10,8,5,5,3,Page,settings?
0,9,5,5,3,Page,CORRECT
0,10,5,5,3,Page,Question:
1,10,5,5,3,Page,5
2,10,5,5,3,Page,of
3,10,5,5,3,Page,5
0,11,5,5,3,Page,DISTRIBUTION
1,11,5,5,3,Page,STATEMENT
2,11,5,5,3,Page,F:
3,11,5,5,3,Page,Further
4,11,5,5,3,Page,dissemination
5,11,5,5,3,Page,only
6,11,5,5,3,Page,as
7,11,5,5,3,Page,directed
8,11,5,5,3,Page,by
9,11,5,5,3,Page,Joint
10,11,5,5,3,Page,Project
11,11,5,5,3,Page,Manager
12,11,5,5,3,Page,for
13,11,5,5,3,Page,"Chemical,"
14,11,5,5,3,Page,"Biological,"
15,11,5,5,3,Page,"Radiological,"
16,11,5,5,3,Page,and
17,11,5,5,3,Page,Nuclear
18,11,5,5,3,Page,Protection
19,11,5,5,3,Page,(23
20,11,5,5,3,Page,February
21,11,5,5,3,Page,2021)
22,11,5,5,3,Page,or
23,11,5,5,3,Page,higher
24,11,5,5,3,Page,DoD
25,11,5,5,3,Page,authority.
0,0,0,0,4,TLO,Operating
1,0,0,0,4,TLO,the
2,0,0,0,4,TLO,System
0,0,0,1,4,Page,HIGH
1,0,0,1,4,Page,MOBILITY
2,0,0,1,4,Page,DECONTAMINATION
3,0,0,1,4,Page,SYSTEM
0,1,0,1,4,Page,OPERATING
1,1,0,1,4,Page,THE
2,1,0,1,4,Page,SYSTEM
0,2,0,1,4,Page,DISTRIBUTION
1,2,0,1,4,Page,STATEMENT
2,2,0,1,4,Page,F:
3,2,0,1,4,Page,Further
4,2,0,1,4,Page,dissemination
5,2,0,1,4,Page,only
6,2,0,1,4,Page,as
7,2,0,1,4,Page,directed
8,2,0,1,4,Page,by
9,2,0,1,4,Page,Joint
10,2,0,1,4,Page,Project
11,2,0,1,4,Page,Manager
12,2,0,1,4,Page,for
13,2,0,1,4,Page,"Chemical,"
14,2,0,1,4,Page,"Biological,"
15,2,0,1,4,Page,"Radiological,"
16,2,0,1,4,Page,and
17,2,0,1,4,Page,Nuclear
18,2,0,1,4,Page,Protection
19,2,0,1,4,Page,(23
20,2,0,1,4,Page,February
21,2,0,1,4,Page,2021)
22,2,0,1,4,Page,or
23,2,0,1,4,Page,higher
24,2,0,1,4,Page,DoD
25,2,0,1,4,Page,authority.
0,0,0,2,4,ELO,Operating
1,0,0,2,4,ELO,the
2,0,0,2,4,ELO,System
3,0,0,2,4,ELO,Objectives
0,0,1,2,4,Page,By
1,0,1,2,4,Page,the
2,0,1,2,4,Page,end
3,0,1,2,4,Page,of
4,0,1,2,4,Page,this
5,0,1,2,4,Page,lesson
6,0,1,2,4,Page,you
7,0,1,2,4,Page,will
8,0,1,2,4,Page,be
9,0,1,2,4,Page,able
10,0,1,2,4,Page,to:
0,1,1,2,4,Page,HIGH
1,1,1,2,4,Page,MOBILITY
2,1,1,2,4,Page,DECONTAMINATION
3,1,1,2,4,Page,SYSTEM
0,2,1,2,4,Page,Operating
1,2,1,2,4,Page,the
2,2,1,2,4,Page,System
3,2,1,2,4,Page,Objectives
0,3,1,2,4,Page,Identify
1,3,1,2,4,Page,the
2,3,1,2,4,Page,HMDS
3,3,1,2,4,Page,operation
4,3,1,2,4,Page,controlsExplain
5,3,1,2,4,Page,the
6,3,1,2,4,Page,operation
7,3,1,2,4,Page,procedure
8,3,1,2,4,Page,of
9,3,1,2,4,Page,the
10,3,1,2,4,Page,HMDSIdentify
11,3,1,2,4,Page,the
12,3,1,2,4,Page,two
13,3,1,2,4,Page,methods
14,3,1,2,4,Page,of
15,3,1,2,4,Page,filling
16,3,1,2,4,Page,the
17,3,1,2,4,Page,HMDS
18,3,1,2,4,Page,tanks
0,4,1,2,4,Page,DISTRIBUTION
1,4,1,2,4,Page,STATEMENT
2,4,1,2,4,Page,F:
3,4,1,2,4,Page,Further
4,4,1,2,4,Page,dissemination
5,4,1,2,4,Page,only
6,4,1,2,4,Page,as
7,4,1,2,4,Page,directed
8,4,1,2,4,Page,by
9,4,1,2,4,Page,Joint
10,4,1,2,4,Page,Project
11,4,1,2,4,Page,Manager
12,4,1,2,4,Page,for
13,4,1,2,4,Page,"Chemical,"
14,4,1,2,4,Page,"Biological,"
15,4,1,2,4,Page,"Radiological,"
16,4,1,2,4,Page,and
17,4,1,2,4,Page,Nuclear
18,4,1,2,4,Page,Protection
19,4,1,2,4,Page,(23
20,4,1,2,4,Page,February
21,4,1,2,4,Page,2021)
22,4,1,2,4,Page,or
23,4,1,2,4,Page,higher
24,4,1,2,4,Page,DoD
25,4,1,2,4,Page,authority.
0,0,0,3,4,ELO,Operating
1,0,0,3,4,ELO,the
2,0,0,3,4,ELO,System
3,0,0,3,4,ELO,Warnings
0,0,1,3,4,Page,WARNING!Ensure
1,0,1,3,4,Page,nozzle(s)
2,0,1,3,4,Page,are
3,0,1,3,4,Page,pointed
4,0,1,3,4,Page,in
5,0,1,3,4,Page,a
6,0,1,3,4,Page,safe
7,0,1,3,4,Page,direction
8,0,1,3,4,Page,before
9,0,1,3,4,Page,operation!
10,0,1,3,4,Page,Failure
11,0,1,3,4,Page,to
12,0,1,3,4,Page,do
13,0,1,3,4,Page,so
14,0,1,3,4,Page,may
15,0,1,3,4,Page,result
16,0,1,3,4,Page,in
17,0,1,3,4,Page,significant
18,0,1,3,4,Page,injury.
19,0,1,3,4,Page,WARNING!NEVER
20,0,1,3,4,Page,connect
21,0,1,3,4,Page,a
22,0,1,3,4,Page,fire
23,0,1,3,4,Page,hydrant
24,0,1,3,4,Page,directly
25,0,1,3,4,Page,to
26,0,1,3,4,Page,the
27,0,1,3,4,Page,HMDS
28,0,1,3,4,Page,Power
29,0,1,3,4,Page,Unit.
30,0,1,3,4,Page,Introducing
31,0,1,3,4,Page,pressurized
32,0,1,3,4,Page,water
33,0,1,3,4,Page,directly
34,0,1,3,4,Page,through
35,0,1,3,4,Page,the
36,0,1,3,4,Page,Power
37,0,1,3,4,Page,Unit
38,0,1,3,4,Page,will
39,0,1,3,4,Page,cause
40,0,1,3,4,Page,significant
41,0,1,3,4,Page,system
42,0,1,3,4,Page,damage!
0,1,1,3,4,Page,Operating
1,1,1,3,4,Page,the
2,1,1,3,4,Page,System
3,1,1,3,4,Page,Warnings
0,2,1,3,4,Page,HIGH
1,2,1,3,4,Page,MOBILITY
2,2,1,3,4,Page,DECONTAMINATION
3,2,1,3,4,Page,SYSTEM
0,3,1,3,4,Page,DISTRIBUTION
1,3,1,3,4,Page,STATEMENT
2,3,1,3,4,Page,F:
3,3,1,3,4,Page,Further
4,3,1,3,4,Page,dissemination
5,3,1,3,4,Page,only
6,3,1,3,4,Page,as
7,3,1,3,4,Page,directed
8,3,1,3,4,Page,by
9,3,1,3,4,Page,Joint
10,3,1,3,4,Page,Project
11,3,1,3,4,Page,Manager
12,3,1,3,4,Page,for
13,3,1,3,4,Page,"Chemical,"
14,3,1,3,4,Page,"Biological,"
15,3,1,3,4,Page,"Radiological,"
16,3,1,3,4,Page,and
17,3,1,3,4,Page,Nuclear
18,3,1,3,4,Page,Protection
19,3,1,3,4,Page,(23
20,3,1,3,4,Page,February
21,3,1,3,4,Page,2021)
22,3,1,3,4,Page,or
23,3,1,3,4,Page,higher
24,3,1,3,4,Page,DoD
25,3,1,3,4,Page,authority.
0,0,0,4,4,ELO,Priming
1,0,0,4,4,ELO,the
2,0,0,4,4,ELO,HMDS
3,0,0,4,4,ELO,for
4,0,0,4,4,ELO,Fuel
0,0,1,4,4,Page,Open
1,0,1,4,4,Page,the
2,0,1,4,4,Page,Battery
3,0,1,4,4,Page,Box
4,0,1,4,4,Page,and
5,0,1,4,4,Page,Locate
6,0,1,4,4,Page,the
7,0,1,4,4,Page,Fuel
8,0,1,4,4,Page,Priming
9,0,1,4,4,Page,Switch
0,1,1,4,4,Page,Introduction
0,2,1,4,4,Page,Toggle
1,2,1,4,4,Page,the
