PageID,TextDisplayValue,UnitID,UnitName,Path,UnitPath
52006,Course title and page name Current page location in course Left click the next or previous arrow to navigate to that page (when available).,59393,Course Navigation,/-1(*)/00(*)/01(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Introduction | Tutorial | Course Navigation
52663,"WARNING Ensure that cold weather gear is worn during operation. Prolonged exposure to rain, wind, and open water can quickly reduce core body temperature and lead to hypothermia.Recover personnel from the water as soon as possible.Provide protection from the elements to personnel who have been in the water.Ensure proper safety measures are taken during extremely hot and humid weather.Seek medical attention immediately if any of the following occur: weakness, dizziness, trouble breathing, painful muscle cramps, rapid pulse, pale skin, or weak pulse.Reference TB-MED 507 for proper work, rest, and water consumption cycle during extreme heat.Failure to follow this warning may cause injury or death.",60178,Unusual Environments and Weather,/-1(*)/17(*)/02(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Unusual Environments and Weather | Unusual Environments and Weather | Unusual Environments and Weather
52663,WARNING Ensure that all personnel wear PFDs at all times while operating a boat in water.  Always use the emergency stop lanyard when operating the engines to prevent a runaway boat. Keep the emergency stop lanyard free from obstructions and entanglements.  Failure to comply may result in damage to equipment or injury.,60178,Unusual Environments and Weather,/-1(*)/17(*)/02(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Unusual Environments and Weather | Unusual Environments and Weather | Unusual Environments and Weather
52663,"Cold Weather The RIB and engines are capable of operating in ambient air temperatures of 20? F - 120? F. and in water temperatures of 28? F - 100? F. The following steps will instruct you on how to properly operate the RIB in cold weather: Install the cabin enclosure assembly.Allow five additional minutes for the engines to warm up before applying higher throttle settings.Limit mission times to reduce the exposure of personnel to the elements.Reduce speed and be on the lookout for any ice in the water.Be aware of any icing or buildup of frozen material on the boat. If material accumulates, remove it.",60178,Unusual Environments and Weather,/-1(*)/17(*)/02(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Unusual Environments and Weather | Unusual Environments and Weather | Unusual Environments and Weather
52663,"High Seas The following steps will instruct you on how to properly respond to a High Seas situation: Ensure that all hatches and doors are closed and that all equipment is secure.Monitor the NOAA weather channel on the command microphone.During operation, reduce speeds to prevent risk of capsizing.",60178,Unusual Environments and Weather,/-1(*)/17(*)/02(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Unusual Environments and Weather | Unusual Environments and Weather | Unusual Environments and Weather
52663,"Night The following steps will instruct you on how to properly operate the RIB at night: Reduce speeds to compensate for reduced visibility.Using a spotlight, position an assistant in the bow of the boat as a lookout.Navigate using a plotter.",60178,Unusual Environments and Weather,/-1(*)/17(*)/02(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Unusual Environments and Weather | Unusual Environments and Weather | Unusual Environments and Weather
52663,"Fog The following steps will instruct you on how to properly operate the RIB during a fog: Reduce speeds to compensate for reduced visibility.Using a spotlight, position an assistant in the bow of the boat as a lookout.Mark the boat position on the plotter intermittently.Alert other ships by sounding the navigation horn intermittently. This is done by toggling the operating switch.Listen for other fog signals.",60178,Unusual Environments and Weather,/-1(*)/17(*)/02(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Unusual Environments and Weather | Unusual Environments and Weather | Unusual Environments and Weather
52660,Weather/Environment:,60179,Question 1 of 1,/-1(*)/17(*)/03(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Unusual Environments and Weather | Checks On Learning | Question 1 of 1
52660,Tasks:,60179,Question 1 of 1,/-1(*)/17(*)/03(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Unusual Environments and Weather | Checks On Learning | Question 1 of 1
52660,Cold Weather,60179,Question 1 of 1,/-1(*)/17(*)/03(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Unusual Environments and Weather | Checks On Learning | Question 1 of 1
52660,Warm engines for five additional minutes,60179,Question 1 of 1,/-1(*)/17(*)/03(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Unusual Environments and Weather | Checks On Learning | Question 1 of 1
52660,Monitor NOAA weather channel,60179,Question 1 of 1,/-1(*)/17(*)/03(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Unusual Environments and Weather | Checks On Learning | Question 1 of 1
52660,High Seas,60179,Question 1 of 1,/-1(*)/17(*)/03(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Unusual Environments and Weather | Checks On Learning | Question 1 of 1
52660,Night Operations,60179,Question 1 of 1,/-1(*)/17(*)/03(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Unusual Environments and Weather | Checks On Learning | Question 1 of 1
52660,Navigate using plotter,60179,Question 1 of 1,/-1(*)/17(*)/03(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Unusual Environments and Weather | Checks On Learning | Question 1 of 1
52660,Question: 1 of 1,60179,Question 1 of 1,/-1(*)/17(*)/03(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Unusual Environments and Weather | Checks On Learning | Question 1 of 1
52660,CORRECT,60179,Question 1 of 1,/-1(*)/17(*)/03(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Unusual Environments and Weather | Checks On Learning | Question 1 of 1
52660,INCORRECT,60179,Question 1 of 1,/-1(*)/17(*)/03(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Unusual Environments and Weather | Checks On Learning | Question 1 of 1
52660,Cold Weather: Warm engines for five additional minutesHigh Seas Monitor: NOAA weather channelNight Operations: Navigate using plotterFog Operations: Mark boat position on plotter intermittently,60179,Question 1 of 1,/-1(*)/17(*)/03(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Unusual Environments and Weather | Checks On Learning | Question 1 of 1
52662,"NOTEFor operator maintenance please refer to the Operator Manual for Rigid Inflatable Boat (RIB), TM 5-1940-328-10 Chapter 5.  A copy of this document is available in the reference tab for your convenience.",60182,"Operator Maintenance Warnings, Cautions, & Notes",/-1(*)/18(*)/01(*)/00(*),"Phase 2: RIGID INFLATABLE BOAT (RIB) | Operator Maintenance | Operator Maintenance Warnings, Cautions, & Notes | Operator Maintenance Warnings, Cautions, & Notes"
52664,For comments or questions related to this course:,60184,Contact Information,/-1(*)/19(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Contact | Contact Information
52664,"ADS, Inc.Senior Business Development Manager: Brian AdamsCommercial: (309) 719-4419E-mail: badams@adsinc.com",60184,Contact Information,/-1(*)/19(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Contact | Contact Information
52664,D2 | TEAM-SimDirector of Army Programs: Walt RantCellular: (732) 757-8252E-mail wrant@d2teamsim.com,60184,Contact Information,/-1(*)/19(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Contact | Contact Information
